storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin
AL131981,EMILY,47,1981-09-01T00:00:00Z,Subtropical storm,NA,29.9,-69.7,35,1981,NATL
AL131981,EMILY,47,1981-09-01T06:00:00Z,Subtropical storm,NA,30.1,-68.4,40,1981,NATL
AL131981,EMILY,47,1981-09-01T12:00:00Z,Tropical storm,NA,30.4,-67.3,40,1981,NATL
AL131981,EMILY,47,1981-09-01T18:00:00Z,Tropical storm,NA,31.3,-66.6,45,1981,NATL
AL131981,EMILY,47,1981-09-02T00:00:00Z,Tropical storm,NA,31.9,-65.9,50,1981,NATL
AL131981,EMILY,47,1981-09-02T06:00:00Z,Tropical storm,NA,32.6,-65.1,50,1981,NATL
AL131981,EMILY,47,1981-09-02T12:00:00Z,Tropical storm,NA,33.3,-64.4,50,1981,NATL
AL131981,EMILY,47,1981-09-02T18:00:00Z,Tropical storm,NA,34.1,-64.1,55,1981,NATL
AL131981,EMILY,47,1981-09-03T00:00:00Z,Tropical storm,NA,35,-64,55,1981,NATL
AL131981,EMILY,47,1981-09-03T06:00:00Z,Tropical storm,NA,36,-65,60,1981,NATL
AL131981,EMILY,47,1981-09-03T12:00:00Z,Tropical storm,NA,35,-65.8,60,1981,NATL
AL131981,EMILY,47,1981-09-03T18:00:00Z,Tropical storm,NA,34.2,-65,60,1981,NATL
AL131981,EMILY,47,1981-09-04T00:00:00Z,Hurricane,NA,34.6,-63.6,65,1981,NATL
AL131981,EMILY,47,1981-09-04T06:00:00Z,Hurricane,NA,35.3,-62.7,70,1981,NATL
AL131981,EMILY,47,1981-09-04T12:00:00Z,Hurricane,NA,36.2,-61.9,70,1981,NATL
AL131981,EMILY,47,1981-09-04T18:00:00Z,Hurricane,NA,37.1,-61.2,70,1981,NATL
AL131981,EMILY,47,1981-09-05T00:00:00Z,Hurricane,NA,38.2,-60.9,75,1981,NATL
AL131981,EMILY,47,1981-09-05T06:00:00Z,Hurricane,NA,38.6,-60.8,75,1981,NATL
AL131981,EMILY,47,1981-09-05T12:00:00Z,Hurricane,NA,39,-60.8,75,1981,NATL
AL131981,EMILY,47,1981-09-05T18:00:00Z,Hurricane,NA,39.4,-59.9,80,1981,NATL
AL131981,EMILY,47,1981-09-06T00:00:00Z,Hurricane,NA,39.9,-59,80,1981,NATL
AL131981,EMILY,47,1981-09-06T06:00:00Z,Hurricane,NA,40.3,-58.4,80,1981,NATL
AL131981,EMILY,47,1981-09-06T12:00:00Z,Hurricane,NA,40.8,-58,80,1981,NATL
AL131981,EMILY,47,1981-09-06T18:00:00Z,Hurricane,NA,41.2,-57.4,75,1981,NATL
AL131981,EMILY,47,1981-09-07T00:00:00Z,Hurricane,NA,41.6,-56.8,75,1981,NATL
AL131981,EMILY,47,1981-09-07T06:00:00Z,Hurricane,NA,41.9,-55.9,70,1981,NATL
AL131981,EMILY,47,1981-09-07T12:00:00Z,Hurricane,NA,42,-55,70,1981,NATL
AL131981,EMILY,47,1981-09-07T18:00:00Z,Hurricane,NA,42.3,-54.1,65,1981,NATL
AL131981,EMILY,47,1981-09-08T00:00:00Z,Tropical storm,NA,42.7,-53.4,60,1981,NATL
AL131981,EMILY,47,1981-09-08T06:00:00Z,Tropical storm,NA,42.9,-52.5,60,1981,NATL
AL131981,EMILY,47,1981-09-08T12:00:00Z,Tropical storm,NA,42.2,-51.9,55,1981,NATL
AL131981,EMILY,47,1981-09-08T18:00:00Z,Tropical storm,NA,41.7,-51.2,55,1981,NATL
AL131981,EMILY,47,1981-09-09T00:00:00Z,Tropical storm,NA,41,-50.2,55,1981,NATL
AL131981,EMILY,47,1981-09-09T06:00:00Z,Tropical storm,NA,40.9,-49.1,50,1981,NATL
AL131981,EMILY,47,1981-09-09T12:00:00Z,Tropical storm,NA,40.9,-47.9,50,1981,NATL
AL131981,EMILY,47,1981-09-09T18:00:00Z,Tropical storm,NA,41,-46.9,50,1981,NATL
AL131981,EMILY,47,1981-09-10T00:00:00Z,Tropical storm,NA,41.2,-45.9,45,1981,NATL
AL131981,EMILY,47,1981-09-10T06:00:00Z,Tropical storm,NA,41.9,-45.1,40,1981,NATL
AL131981,EMILY,47,1981-09-10T12:00:00Z,Tropical storm,NA,42.5,-44.8,40,1981,NATL
AL131981,EMILY,47,1981-09-10T18:00:00Z,Tropical storm,NA,42.7,-44,40,1981,NATL
AL131981,EMILY,47,1981-09-11T00:00:00Z,Tropical storm,NA,42.2,-43.3,40,1981,NATL
AL131981,EMILY,47,1981-09-11T06:00:00Z,Tropical storm,NA,42.1,-42.7,35,1981,NATL
AL131981,EMILY,47,1981-09-11T12:00:00Z,Tropical storm,NA,42.2,-42,35,1981,NATL
AL131981,EMILY,47,1981-09-11T18:00:00Z,Extratropical cyclone,NA,42.3,-41.5,30,1981,NATL
AL131981,EMILY,47,1981-09-12T00:00:00Z,Extratropical cyclone,NA,42.7,-41,30,1981,NATL
AL141981,FLOYD,37,1981-09-03T12:00:00Z,Tropical depression,NA,16.2,-60.3,20,1981,NATL
AL141981,FLOYD,37,1981-09-03T18:00:00Z,Tropical depression,NA,16.7,-61.1,20,1981,NATL
AL141981,FLOYD,37,1981-09-04T00:00:00Z,Tropical depression,NA,17.3,-61.9,20,1981,NATL
AL141981,FLOYD,37,1981-09-04T06:00:00Z,Tropical depression,NA,18,-62.6,20,1981,NATL
AL141981,FLOYD,37,1981-09-04T12:00:00Z,Tropical depression,NA,18.6,-63.3,30,1981,NATL
AL141981,FLOYD,37,1981-09-04T18:00:00Z,Tropical storm,NA,19,-64,35,1981,NATL
AL141981,FLOYD,37,1981-09-05T00:00:00Z,Tropical storm,NA,19.5,-64.7,45,1981,NATL
AL141981,FLOYD,37,1981-09-05T06:00:00Z,Tropical storm,NA,20.1,-65.5,50,1981,NATL
AL141981,FLOYD,37,1981-09-05T12:00:00Z,Tropical storm,NA,20.9,-66.2,60,1981,NATL
AL141981,FLOYD,37,1981-09-05T18:00:00Z,Hurricane,NA,21.7,-67.1,70,1981,NATL
AL141981,FLOYD,37,1981-09-06T00:00:00Z,Hurricane,NA,22.6,-67.7,80,1981,NATL
AL141981,FLOYD,37,1981-09-06T06:00:00Z,Hurricane,NA,23.6,-68.6,85,1981,NATL
AL141981,FLOYD,37,1981-09-06T12:00:00Z,Hurricane,NA,24.5,-69.1,90,1981,NATL
AL141981,FLOYD,37,1981-09-06T18:00:00Z,Hurricane,NA,25.5,-69.1,95,1981,NATL
AL141981,FLOYD,37,1981-09-07T00:00:00Z,Hurricane,NA,26.4,-69.1,100,1981,NATL
AL141981,FLOYD,37,1981-09-07T06:00:00Z,Hurricane,NA,27.5,-68.9,100,1981,NATL
AL141981,FLOYD,37,1981-09-07T12:00:00Z,Hurricane,NA,28.4,-68.5,100,1981,NATL
AL141981,FLOYD,37,1981-09-07T18:00:00Z,Hurricane,NA,29.3,-67.8,100,1981,NATL
AL141981,FLOYD,37,1981-09-08T00:00:00Z,Hurricane,NA,29.9,-67.2,95,1981,NATL
AL141981,FLOYD,37,1981-09-08T06:00:00Z,Hurricane,NA,30.6,-66.5,90,1981,NATL
AL141981,FLOYD,37,1981-09-08T12:00:00Z,Hurricane,NA,31.4,-65.6,85,1981,NATL
AL141981,FLOYD,37,1981-09-08T18:00:00Z,Tropical storm,NA,32,-64.7,60,1981,NATL
AL141981,FLOYD,37,1981-09-09T00:00:00Z,Tropical storm,NA,32.9,-63,50,1981,NATL
AL141981,FLOYD,37,1981-09-09T06:00:00Z,Tropical storm,NA,33.7,-60.7,45,1981,NATL
AL141981,FLOYD,37,1981-09-09T12:00:00Z,Tropical storm,NA,34.2,-58.5,45,1981,NATL
AL141981,FLOYD,37,1981-09-09T18:00:00Z,Tropical storm,NA,33.8,-56.3,40,1981,NATL
AL141981,FLOYD,37,1981-09-10T00:00:00Z,Tropical storm,NA,33.5,-54,40,1981,NATL
AL141981,FLOYD,37,1981-09-10T06:00:00Z,Tropical storm,NA,33.6,-51.3,40,1981,NATL
AL141981,FLOYD,37,1981-09-10T12:00:00Z,Tropical storm,NA,34,-48.7,40,1981,NATL
AL141981,FLOYD,37,1981-09-10T18:00:00Z,Tropical storm,NA,34,-46.4,40,1981,NATL
AL141981,FLOYD,37,1981-09-11T00:00:00Z,Tropical storm,NA,33.8,-44.1,40,1981,NATL
AL141981,FLOYD,37,1981-09-11T06:00:00Z,Tropical storm,NA,34.5,-41.7,40,1981,NATL
AL141981,FLOYD,37,1981-09-11T12:00:00Z,Tropical storm,NA,35.5,-39.7,40,1981,NATL
AL141981,FLOYD,37,1981-09-11T18:00:00Z,Tropical storm,NA,36.6,-38.3,40,1981,NATL
AL141981,FLOYD,37,1981-09-12T00:00:00Z,Tropical storm,NA,37.6,-36.9,40,1981,NATL
AL141981,FLOYD,37,1981-09-12T06:00:00Z,Tropical storm,NA,39,-35.2,40,1981,NATL
AL141981,FLOYD,37,1981-09-12T12:00:00Z,Tropical storm,NA,40.6,-33.4,35,1981,NATL
AL151981,GERT,36,1981-09-07T00:00:00Z,Tropical depression,NA,14.8,-54,25,1981,NATL
AL151981,GERT,36,1981-09-07T06:00:00Z,Tropical depression,NA,14.9,-55.7,30,1981,NATL
AL151981,GERT,36,1981-09-07T12:00:00Z,Tropical depression,NA,15.1,-57.4,30,1981,NATL
AL151981,GERT,36,1981-09-07T18:00:00Z,Tropical depression,NA,15.3,-59,30,1981,NATL
AL151981,GERT,36,1981-09-08T00:00:00Z,Tropical storm,NA,15.6,-60.6,40,1981,NATL
AL151981,GERT,36,1981-09-08T06:00:00Z,Tropical storm,NA,16.1,-62.3,45,1981,NATL
AL151981,GERT,36,1981-09-08T12:00:00Z,Tropical storm,NA,16.8,-64,50,1981,NATL
AL151981,GERT,36,1981-09-08T18:00:00Z,Tropical storm,NA,17.8,-65.4,50,1981,NATL
AL151981,GERT,36,1981-09-09T00:00:00Z,Tropical storm,NA,18.9,-66.9,45,1981,NATL
AL151981,GERT,36,1981-09-09T06:00:00Z,Tropical storm,NA,19.6,-68.3,40,1981,NATL
AL151981,GERT,36,1981-09-09T12:00:00Z,Tropical storm,NA,20.3,-70,35,1981,NATL
AL151981,GERT,36,1981-09-09T18:00:00Z,Tropical storm,NA,21.3,-71.7,35,1981,NATL
AL151981,GERT,36,1981-09-10T00:00:00Z,Tropical storm,NA,22.1,-72.8,40,1981,NATL
AL151981,GERT,36,1981-09-10T06:00:00Z,Tropical storm,NA,22.7,-73.7,50,1981,NATL
AL151981,GERT,36,1981-09-10T12:00:00Z,Tropical storm,NA,23.7,-74.5,60,1981,NATL
AL151981,GERT,36,1981-09-10T18:00:00Z,Hurricane,NA,24.8,-74.4,70,1981,NATL
AL151981,GERT,36,1981-09-11T00:00:00Z,Hurricane,NA,26.3,-73.9,80,1981,NATL
AL151981,GERT,36,1981-09-11T06:00:00Z,Hurricane,NA,27.7,-73,85,1981,NATL
AL151981,GERT,36,1981-09-11T12:00:00Z,Hurricane,NA,29,-72,90,1981,NATL
AL151981,GERT,36,1981-09-11T18:00:00Z,Hurricane,NA,30.2,-70.9,90,1981,NATL
AL151981,GERT,36,1981-09-12T00:00:00Z,Hurricane,NA,31.5,-69.6,90,1981,NATL
AL151981,GERT,36,1981-09-12T06:00:00Z,Hurricane,NA,32.5,-68.5,90,1981,NATL
AL151981,GERT,36,1981-09-12T12:00:00Z,Hurricane,NA,33.4,-67.1,85,1981,NATL
AL151981,GERT,36,1981-09-12T18:00:00Z,Hurricane,NA,34.1,-65.6,70,1981,NATL
AL151981,GERT,36,1981-09-13T00:00:00Z,Tropical storm,NA,34.9,-63.5,60,1981,NATL
AL151981,GERT,36,1981-09-13T06:00:00Z,Tropical storm,NA,35.8,-60.7,55,1981,NATL
AL151981,GERT,36,1981-09-13T12:00:00Z,Tropical storm,NA,36.8,-57,50,1981,NATL
AL151981,GERT,36,1981-09-13T18:00:00Z,Tropical storm,NA,37.7,-53.2,45,1981,NATL
AL151981,GERT,36,1981-09-14T00:00:00Z,Tropical storm,NA,38.3,-49.4,40,1981,NATL
AL151981,GERT,36,1981-09-14T06:00:00Z,Tropical storm,NA,38.8,-45.6,40,1981,NATL
AL151981,GERT,36,1981-09-14T12:00:00Z,Tropical storm,NA,39.2,-41.9,35,1981,NATL
AL151981,GERT,36,1981-09-14T18:00:00Z,Tropical depression,NA,39.6,-38.6,30,1981,NATL
AL151981,GERT,36,1981-09-15T00:00:00Z,Tropical depression,NA,39.9,-35.3,30,1981,NATL
AL151981,GERT,36,1981-09-15T06:00:00Z,Tropical depression,NA,40.1,-33,25,1981,NATL
AL151981,GERT,36,1981-09-15T12:00:00Z,Tropical depression,NA,40.3,-30.7,25,1981,NATL
AL151981,GERT,36,1981-09-15T18:00:00Z,Tropical depression,NA,40.5,-28.2,20,1981,NATL
AL161981,HARVEY,34,1981-09-11T18:00:00Z,Tropical depression,NA,14,-49,25,1981,NATL
AL161981,HARVEY,34,1981-09-12T00:00:00Z,Tropical depression,NA,15.4,-50.7,25,1981,NATL
AL161981,HARVEY,34,1981-09-12T06:00:00Z,Tropical depression,NA,17.1,-52.7,25,1981,NATL
AL161981,HARVEY,34,1981-09-12T12:00:00Z,Tropical depression,NA,18.4,-54.7,30,1981,NATL
AL161981,HARVEY,34,1981-09-12T18:00:00Z,Tropical storm,NA,19.4,-56.3,40,1981,NATL
AL161981,HARVEY,34,1981-09-13T00:00:00Z,Hurricane,NA,20.2,-57.8,70,1981,NATL
AL161981,HARVEY,34,1981-09-13T06:00:00Z,Hurricane,NA,21.2,-59.3,70,1981,NATL
AL161981,HARVEY,34,1981-09-13T12:00:00Z,Hurricane,NA,22.2,-60.6,75,1981,NATL
AL161981,HARVEY,34,1981-09-13T18:00:00Z,Hurricane,NA,23.1,-61.4,80,1981,NATL
AL161981,HARVEY,34,1981-09-14T00:00:00Z,Hurricane,NA,24.1,-62,85,1981,NATL
AL161981,HARVEY,34,1981-09-14T06:00:00Z,Hurricane,NA,25.2,-62.5,90,1981,NATL
AL161981,HARVEY,34,1981-09-14T12:00:00Z,Hurricane,NA,26.4,-62.7,95,1981,NATL
AL161981,HARVEY,34,1981-09-14T18:00:00Z,Hurricane,NA,27.6,-62.8,110,1981,NATL
AL161981,HARVEY,34,1981-09-15T00:00:00Z,Hurricane,NA,28.4,-62.6,115,1981,NATL
AL161981,HARVEY,34,1981-09-15T06:00:00Z,Hurricane,NA,29.5,-62.3,110,1981,NATL
AL161981,HARVEY,34,1981-09-15T12:00:00Z,Hurricane,NA,30.8,-61.2,105,1981,NATL
AL161981,HARVEY,34,1981-09-15T18:00:00Z,Hurricane,NA,32.1,-60.3,100,1981,NATL
AL161981,HARVEY,34,1981-09-16T00:00:00Z,Hurricane,NA,33.2,-59.2,90,1981,NATL
AL161981,HARVEY,34,1981-09-16T06:00:00Z,Hurricane,NA,34.2,-58,85,1981,NATL
AL161981,HARVEY,34,1981-09-16T12:00:00Z,Hurricane,NA,34.9,-56.8,80,1981,NATL
AL161981,HARVEY,34,1981-09-16T18:00:00Z,Hurricane,NA,35.3,-55.7,65,1981,NATL
AL161981,HARVEY,34,1981-09-17T00:00:00Z,Hurricane,NA,35.7,-54.8,65,1981,NATL
AL161981,HARVEY,34,1981-09-17T06:00:00Z,Hurricane,NA,35.9,-53.8,65,1981,NATL
AL161981,HARVEY,34,1981-09-17T12:00:00Z,Hurricane,NA,36.2,-52.7,65,1981,NATL
AL161981,HARVEY,34,1981-09-17T18:00:00Z,Hurricane,NA,36.5,-51.3,65,1981,NATL
AL161981,HARVEY,34,1981-09-18T00:00:00Z,Hurricane,NA,37.1,-49.9,65,1981,NATL
AL161981,HARVEY,34,1981-09-18T06:00:00Z,Hurricane,NA,37.5,-48.2,65,1981,NATL
AL161981,HARVEY,34,1981-09-18T12:00:00Z,Tropical storm,NA,37.9,-46.8,55,1981,NATL
AL161981,HARVEY,34,1981-09-18T18:00:00Z,Tropical storm,NA,38.3,-45.2,45,1981,NATL
AL161981,HARVEY,34,1981-09-19T00:00:00Z,Tropical storm,NA,38.5,-43,35,1981,NATL
AL161981,HARVEY,34,1981-09-19T06:00:00Z,Extratropical cyclone,NA,38.3,-40.6,25,1981,NATL
AL161981,HARVEY,34,1981-09-19T12:00:00Z,Extratropical cyclone,NA,38.1,-38,25,1981,NATL
AL161981,HARVEY,34,1981-09-19T18:00:00Z,Extratropical cyclone,NA,37.7,-35.3,25,1981,NATL
AL161981,HARVEY,34,1981-09-20T00:00:00Z,Extratropical cyclone,NA,36.7,-32.8,25,1981,NATL
AL171981,UNNAMED,11,1981-09-12T00:00:00Z,Tropical depression,NA,11.8,-73.8,20,1981,NATL
AL171981,UNNAMED,11,1981-09-12T06:00:00Z,Tropical depression,NA,11.9,-74.9,25,1981,NATL
AL171981,UNNAMED,11,1981-09-12T12:00:00Z,Tropical depression,NA,12,-76,25,1981,NATL
AL171981,UNNAMED,11,1981-09-12T18:00:00Z,Tropical depression,NA,12.2,-77.1,30,1981,NATL
AL171981,UNNAMED,11,1981-09-13T00:00:00Z,Tropical depression,NA,12.3,-78.2,30,1981,NATL
AL171981,UNNAMED,11,1981-09-13T06:00:00Z,Tropical depression,NA,12.4,-79.4,30,1981,NATL
AL171981,UNNAMED,11,1981-09-13T12:00:00Z,Tropical depression,NA,12.5,-80.6,30,1981,NATL
AL171981,UNNAMED,11,1981-09-13T18:00:00Z,Tropical depression,NA,12.8,-81.4,30,1981,NATL
AL171981,UNNAMED,11,1981-09-14T00:00:00Z,Tropical depression,NA,12.9,-82.3,30,1981,NATL
AL171981,UNNAMED,11,1981-09-14T06:00:00Z,Tropical depression,NA,12.9,-83.2,25,1981,NATL
AL171981,UNNAMED,11,1981-09-14T12:00:00Z,Tropical depression,NA,13,-84,NA,1981,NATL
AL181981,IRENE,48,1981-09-21T12:00:00Z,Tropical depression,NA,13.5,-32.5,25,1981,NATL
AL181981,IRENE,48,1981-09-21T18:00:00Z,Tropical depression,NA,13.3,-33.6,25,1981,NATL
AL181981,IRENE,48,1981-09-22T00:00:00Z,Tropical depression,NA,13.1,-34.9,25,1981,NATL
AL181981,IRENE,48,1981-09-22T06:00:00Z,Tropical depression,NA,12.8,-36,30,1981,NATL
AL181981,IRENE,48,1981-09-22T12:00:00Z,Tropical depression,NA,12.6,-37.2,30,1981,NATL
AL181981,IRENE,48,1981-09-22T18:00:00Z,Tropical depression,NA,12.5,-38.4,30,1981,NATL
AL181981,IRENE,48,1981-09-23T00:00:00Z,Tropical depression,NA,12.4,-39.6,30,1981,NATL
AL181981,IRENE,48,1981-09-23T06:00:00Z,Tropical storm,NA,12.5,-40.8,35,1981,NATL
AL181981,IRENE,48,1981-09-23T12:00:00Z,Tropical storm,NA,12.7,-42.2,40,1981,NATL
AL181981,IRENE,48,1981-09-23T18:00:00Z,Tropical storm,NA,13,-43.8,45,1981,NATL
AL181981,IRENE,48,1981-09-24T00:00:00Z,Tropical storm,NA,13.3,-45.3,45,1981,NATL
AL181981,IRENE,48,1981-09-24T06:00:00Z,Tropical storm,NA,13.8,-46.7,50,1981,NATL
AL181981,IRENE,48,1981-09-24T12:00:00Z,Tropical storm,NA,14.3,-47.8,55,1981,NATL
AL181981,IRENE,48,1981-09-24T18:00:00Z,Tropical storm,NA,15,-48.9,60,1981,NATL
AL181981,IRENE,48,1981-09-25T00:00:00Z,Hurricane,NA,15.6,-50.1,65,1981,NATL
AL181981,IRENE,48,1981-09-25T06:00:00Z,Hurricane,NA,16.6,-51.2,70,1981,NATL
AL181981,IRENE,48,1981-09-25T12:00:00Z,Hurricane,NA,17.4,-52,80,1981,NATL
AL181981,IRENE,48,1981-09-25T18:00:00Z,Hurricane,NA,18.2,-52.8,90,1981,NATL
AL181981,IRENE,48,1981-09-26T00:00:00Z,Hurricane,NA,19.1,-53.5,85,1981,NATL
AL181981,IRENE,48,1981-09-26T06:00:00Z,Hurricane,NA,19.7,-54.3,80,1981,NATL
AL181981,IRENE,48,1981-09-26T12:00:00Z,Hurricane,NA,20.3,-55.1,80,1981,NATL
AL181981,IRENE,48,1981-09-26T18:00:00Z,Hurricane,NA,21,-55.7,85,1981,NATL
AL181981,IRENE,48,1981-09-27T00:00:00Z,Hurricane,NA,21.8,-56.4,95,1981,NATL
AL181981,IRENE,48,1981-09-27T06:00:00Z,Hurricane,NA,22.4,-56.8,90,1981,NATL
AL181981,IRENE,48,1981-09-27T12:00:00Z,Hurricane,NA,23,-57.2,90,1981,NATL
AL181981,IRENE,48,1981-09-27T18:00:00Z,Hurricane,NA,23.8,-57.2,95,1981,NATL
AL181981,IRENE,48,1981-09-28T00:00:00Z,Hurricane,NA,24.7,-56.9,100,1981,NATL
AL181981,IRENE,48,1981-09-28T06:00:00Z,Hurricane,NA,25.8,-56.8,105,1981,NATL
AL181981,IRENE,48,1981-09-28T12:00:00Z,Hurricane,NA,27,-56.7,105,1981,NATL
AL181981,IRENE,48,1981-09-28T18:00:00Z,Hurricane,NA,28.4,-56.2,105,1981,NATL
AL181981,IRENE,48,1981-09-29T00:00:00Z,Hurricane,NA,29.8,-55.3,100,1981,NATL
AL181981,IRENE,48,1981-09-29T06:00:00Z,Hurricane,NA,31.3,-54,100,1981,NATL
AL181981,IRENE,48,1981-09-29T12:00:00Z,Hurricane,NA,32.6,-52.6,95,1981,NATL
AL181981,IRENE,48,1981-09-29T18:00:00Z,Hurricane,NA,34.1,-50.4,90,1981,NATL
AL181981,IRENE,48,1981-09-30T00:00:00Z,Hurricane,NA,35.9,-47.5,85,1981,NATL
AL181981,IRENE,48,1981-09-30T06:00:00Z,Hurricane,NA,37.5,-45.1,80,1981,NATL
AL181981,IRENE,48,1981-09-30T12:00:00Z,Hurricane,NA,38.9,-42.4,75,1981,NATL
AL181981,IRENE,48,1981-09-30T18:00:00Z,Hurricane,NA,40,-39.5,70,1981,NATL
AL181981,IRENE,48,1981-10-01T00:00:00Z,Hurricane,NA,41.3,-36.1,65,1981,NATL
AL181981,IRENE,48,1981-10-01T06:00:00Z,Tropical storm,NA,42.5,-33.7,60,1981,NATL
AL181981,IRENE,48,1981-10-01T12:00:00Z,Tropical storm,NA,43.7,-32,60,1981,NATL
AL181981,IRENE,48,1981-10-01T18:00:00Z,Tropical storm,NA,44.8,-30.3,55,1981,NATL
AL181981,IRENE,48,1981-10-02T00:00:00Z,Tropical storm,NA,45.1,-28.5,50,1981,NATL
AL181981,IRENE,48,1981-10-02T06:00:00Z,Extratropical cyclone,NA,45.4,-25,45,1981,NATL
AL181981,IRENE,48,1981-10-02T12:00:00Z,Extratropical cyclone,NA,45.2,-21,45,1981,NATL
AL181981,IRENE,48,1981-10-02T18:00:00Z,Extratropical cyclone,NA,44.5,-17,45,1981,NATL
AL181981,IRENE,48,1981-10-03T00:00:00Z,Extratropical cyclone,NA,43.6,-11.5,45,1981,NATL
AL181981,IRENE,48,1981-10-03T06:00:00Z,Extratropical cyclone,NA,45,-4,45,1981,NATL
AL191981,UNNAMED,36,1981-09-26T00:00:00Z,Tropical depression,NA,8,-38,20,1981,NATL
AL191981,UNNAMED,36,1981-09-26T06:00:00Z,Tropical depression,NA,8.2,-39,20,1981,NATL
AL191981,UNNAMED,36,1981-09-26T12:00:00Z,Tropical depression,NA,8.7,-40,25,1981,NATL
AL191981,UNNAMED,36,1981-09-26T18:00:00Z,Tropical depression,NA,8.9,-41,25,1981,NATL
AL191981,UNNAMED,36,1981-09-27T00:00:00Z,Tropical depression,NA,9,-42,30,1981,NATL
AL191981,UNNAMED,36,1981-09-27T06:00:00Z,Tropical depression,NA,9.3,-43,30,1981,NATL
AL191981,UNNAMED,36,1981-09-27T12:00:00Z,Tropical depression,NA,9.6,-44,30,1981,NATL
AL191981,UNNAMED,36,1981-09-27T18:00:00Z,Tropical depression,NA,10,-45,30,1981,NATL
AL191981,UNNAMED,36,1981-09-28T00:00:00Z,Tropical depression,NA,10.2,-46,30,1981,NATL
AL191981,UNNAMED,36,1981-09-28T06:00:00Z,Tropical depression,NA,10.7,-47,30,1981,NATL
AL191981,UNNAMED,36,1981-09-28T12:00:00Z,Tropical depression,NA,11,-48,30,1981,NATL
AL191981,UNNAMED,36,1981-09-28T18:00:00Z,Tropical depression,NA,11.3,-49,30,1981,NATL
AL191981,UNNAMED,36,1981-09-29T00:00:00Z,Tropical depression,NA,11.8,-50,30,1981,NATL
AL191981,UNNAMED,36,1981-09-29T06:00:00Z,Tropical depression,NA,12,-51,30,1981,NATL
AL191981,UNNAMED,36,1981-09-29T12:00:00Z,Tropical depression,NA,12.4,-52,30,1981,NATL
AL191981,UNNAMED,36,1981-09-29T18:00:00Z,Tropical depression,NA,13,-53.2,30,1981,NATL
AL191981,UNNAMED,36,1981-09-30T00:00:00Z,Tropical depression,NA,13.8,-54.6,30,1981,NATL
AL191981,UNNAMED,36,1981-09-30T06:00:00Z,Tropical depression,NA,14.3,-55.8,30,1981,NATL
AL191981,UNNAMED,36,1981-09-30T12:00:00Z,Tropical depression,NA,15,-57,30,1981,NATL
AL191981,UNNAMED,36,1981-09-30T18:00:00Z,Tropical depression,NA,15.2,-58.2,30,1981,NATL
AL191981,UNNAMED,36,1981-10-01T00:00:00Z,Tropical depression,NA,15.9,-59.8,30,1981,NATL
AL191981,UNNAMED,36,1981-10-01T06:00:00Z,Tropical depression,NA,16.1,-61,30,1981,NATL
AL191981,UNNAMED,36,1981-10-01T12:00:00Z,Tropical depression,NA,16.5,-62.3,30,1981,NATL
AL191981,UNNAMED,36,1981-10-01T18:00:00Z,Tropical depression,NA,17.5,-63.2,30,1981,NATL
AL191981,UNNAMED,36,1981-10-02T00:00:00Z,Tropical depression,NA,18.9,-64.1,30,1981,NATL
AL191981,UNNAMED,36,1981-10-02T06:00:00Z,Tropical depression,NA,19.8,-65,30,1981,NATL
AL191981,UNNAMED,36,1981-10-02T12:00:00Z,Tropical depression,NA,21,-66,30,1981,NATL
AL191981,UNNAMED,36,1981-10-02T18:00:00Z,Tropical depression,NA,22.5,-65.3,30,1981,NATL
AL191981,UNNAMED,36,1981-10-03T00:00:00Z,Tropical depression,NA,24,-64.5,30,1981,NATL
AL191981,UNNAMED,36,1981-10-03T06:00:00Z,Tropical depression,NA,25.3,-63.8,30,1981,NATL
AL191981,UNNAMED,36,1981-10-03T12:00:00Z,Tropical depression,NA,27,-63,30,1981,NATL
AL191981,UNNAMED,36,1981-10-03T18:00:00Z,Tropical depression,NA,28.8,-61.3,30,1981,NATL
AL191981,UNNAMED,36,1981-10-04T00:00:00Z,Tropical depression,NA,30.3,-59.7,25,1981,NATL
AL191981,UNNAMED,36,1981-10-04T06:00:00Z,Tropical depression,NA,32,-57.7,25,1981,NATL
AL191981,UNNAMED,36,1981-10-04T12:00:00Z,Tropical depression,NA,33.7,-55.8,20,1981,NATL
AL191981,UNNAMED,36,1981-10-04T18:00:00Z,Tropical depression,NA,35,-53.6,20,1981,NATL
AL201981,JOSE,15,1981-10-29T12:00:00Z,Tropical depression,NA,25,-47.5,25,1981,NATL
AL201981,JOSE,15,1981-10-29T18:00:00Z,Tropical depression,NA,26.4,-47.1,30,1981,NATL
AL201981,JOSE,15,1981-10-30T00:00:00Z,Tropical storm,NA,27.7,-46.6,35,1981,NATL
AL201981,JOSE,15,1981-10-30T06:00:00Z,Tropical storm,NA,28.7,-45.9,35,1981,NATL
AL201981,JOSE,15,1981-10-30T12:00:00Z,Tropical storm,NA,29.6,-45.2,35,1981,NATL
AL201981,JOSE,15,1981-10-30T18:00:00Z,Tropical storm,NA,30.2,-44.5,35,1981,NATL
AL201981,JOSE,15,1981-10-31T00:00:00Z,Tropical storm,NA,30.7,-43.9,35,1981,NATL
AL201981,JOSE,15,1981-10-31T06:00:00Z,Tropical storm,NA,31.1,-43.1,40,1981,NATL
