storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,mean.wind,mean.sq.wind,storm.year,basin,sst,sst.norm,sst.class,first.lat,last.lat,first.long,last.long,distance
AL011966,ALMA,42,252,34632626746.533325,110,56.42857142857143,3750,1966,NATL,27.584636694220958,0.9983428145443433,low,12.7,42,-84,-70.5,4129704.832033721
AL021966,BECKY,9,54,3413930333.662963,65,46.111111111111114,2352.777777777778,1966,NATL,27.584636694220958,0.9983428145443433,low,32.4,45.5,-57.8,-58.5,1678457.7711623812
AL031966,CELIA,36,216,7839872103.588887,70,35.416666666666664,1488.1944444444443,1966,NATL,27.584636694220958,0.9983428145443433,low,19.1,52,-59.5,-57,5635625.168720124
AL041966,DOROTHY,37,222,21340832517.548145,75,54.86486486486486,3210.810810810811,1966,NATL,27.584636694220958,0.9983428145443433,low,31,53.5,-41,-38.5,2864172.384044829
AL051966,ELLA,26,156,4646503652.148148,45,37.69230769230769,1486.5384615384614,1966,NATL,27.584636694220958,0.9983428145443433,low,10,24.3,-35,-68.4,3917528.61452376
AL061966,FAITH,69,414,120569417710.50368,110,78.98550724637681,6722.463768115942,1966,NATL,27.584636694220958,0.9983428145443433,low,12.9,62.9,-20.5,7,13439349.35001533
AL071966,GRETA,26,156,2944501127.666666,50,32.30769230769231,1088.4615384615386,1966,NATL,27.584636694220958,0.9983428145443433,low,13.7,28,-48.4,-71.7,2977350.2482705945
AL081966,HALLIE,7,42,1098765776.6037035,45,35,1332.142857142857,1966,NATL,27.584636694220958,0.9983428145443433,low,21.5,20,-95.4,-96.7,240950.90696540524
AL091966,INEZ,81,486,163343351132.99628,130,76.23456790123457,6889.197530864198,1966,NATL,27.584636694220958,0.9983428145443433,low,9.9,21.5,-35.1,-100.6,7958753.9485055255
AL101966,JUDITH,15,90,1869629554.97037,45,33.333333333333336,1163.3333333333333,1966,NATL,27.584636694220958,0.9983428145443433,low,10.8,13.8,-43.2,-63.4,2221637.0789876026
AL111966,LOIS,39,234,21180557549.799995,70,52.30769230769231,3016.6666666666665,1966,NATL,27.584636694220958,0.9983428145443433,low,26.5,41.2,-50,-14.3,5793029.321303855
AL111967,ARLENE,29,174,11705219089.53333,75,47.58620689655172,2467.2413793103447,1967,NATL,27.314482106818136,0.9885653832103898,low,15.8,46.7,-35.8,-45.7,4814880.804206207
AL121967,CHLOE,68,408,73559593339.93332,95,64.8529411764706,4724.264705882353,1967,NATL,27.314482106818136,0.9885653832103898,low,15.4,45.1,-20.3,1.5,10182823.779648481
AL131967,BEULAH,70,420,145222722095.89258,140,76.78571428571429,6975.357142857143,1967,NATL,27.314482106818136,0.9885653832103898,low,14,25.8,-57,-100.3,5319935.463779195
AL141967,DORIA,55,330,26411917792.974068,75,47.36363636363637,2641.3636363636365,1967,NATL,27.314482106818136,0.9885653832103898,low,28.5,29.5,-77.5,-67.5,4483683.334239423
AL181967,EDITH,21,126,2501906950.674073,50,33.333333333333336,1142.857142857143,1967,NATL,27.314482106818136,0.9885653832103898,low,12.5,14.5,-47,-65.5,2036070.293802238
AL191967,FERN,13,78,6738533105.025926,75,51.15384615384615,2901.923076923077,1967,NATL,27.314482106818136,0.9885653832103898,low,20.3,22.2,-93,-98.8,822102.3875503353
AL211967,GINGER,14,84,1639877594.3222218,45,33.214285714285715,1133.9285714285713,1967,NATL,27.314482106818136,0.9885653832103898,low,17,19.7,-18.3,-24.3,924350.5811774452
AL251967,HEIDI,54,324,39029527868.63332,80,58.611111111111114,3699.537037037037,1967,NATL,27.314482106818136,0.9885653832103898,low,20.5,43,-54,-36.8,5833398.244484926
AL011968,ABBY,51,306,10797606944.188889,65,36.76470588235294,1537.7450980392157,1968,NATL,27.46419157719874,0.9939836664265334,low,17.2,37.2,-85.5,-74.5,3523373.299138805
AL021968,BRENDA,37,222,13058733840.103703,65,43.513513513513516,2181.0810810810813,1968,NATL,27.46419157719874,0.9939836664265334,low,24,39,-80.5,-38,4834234.586334724
AL031968,CANDY,15,90,1634363547.2666664,60,30,990,1968,NATL,27.46419157719874,0.9939836664265334,low,20,42,-96,-80,3380551.318354916
AL041968,UNNAMED,5,30,229751960.64814812,25,25,625,1968,NATL,27.46419157719874,0.9939836664265334,low,27.9,29.5,-88.8,-85,418034.6985887189
AL051968,DOLLY,29,174,11944528731.744444,70,46.03448275862069,2426.7241379310344,1968,NATL,27.46419157719874,0.9939836664265334,low,25,42.8,-79,-26.5,5594449.649170231
AL061968,UNNAMED,25,150,1148759803.2407408,25,25,625,1968,NATL,27.46419157719874,0.9939836664265334,low,26,31,-87.5,-81,1295548.832921025
AL071968,UNNAMED,15,90,889967194.7666665,30,27,735,1968,NATL,27.46419157719874,0.9939836664265334,low,8.1,9.9,-36.5,-54.5,2082125.6028144972
AL081968,EDNA,31,186,6790365147.348148,55,38.38709677419355,1622.5806451612902,1968,NATL,27.46419157719874,0.9939836664265334,low,12.7,17.8,-21.1,-55.8,3768012.130678588
AL091968,UNNAMED,38,228,18177239920.207405,70,50.78947368421053,2805.2631578947367,1968,NATL,27.46419157719874,0.9939836664265334,low,31.5,42.5,-73,-35,4355497.713950792
AL101968,UNNAMED,19,114,873057450.4629629,25,25,625,1968,NATL,27.46419157719874,0.9939836664265334,low,12,21,-23.9,-42.2,2283019.6063053254
AL111968,UNNAMED,11,66,605809969.837037,30,26.363636363636363,700,1968,NATL,27.46419157719874,0.9939836664265334,low,7.9,13.1,-43.1,-61.9,2199326.1950557996
AL121968,FRANCES,30,180,4273386468.055555,50,34.5,1257.5,1968,NATL,27.46419157719874,0.9939836664265334,low,26,37.5,-74,-36.5,4036933.3641624046
AL141968,GLADYS,34,204,21762840918.866665,75,55.588235294117645,3391.176470588235,1968,NATL,27.46419157719874,0.9939836664265334,low,14,46,-80.5,-61,4561797.044790553
AL151968,UNNAMED,5,30,229751960.64814812,25,25,625,1968,NATL,27.46419157719874,0.9939836664265334,low,22.1,29.8,-72.8,-67.5,1019549.5520519456
AL011969,UNNAMED,17,102,781156666.2037036,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,12,22.3,-82,-81.8,1176741.9326590302
AL021969,UNNAMED,5,30,229751960.64814812,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,26.1,28.9,-77.8,-71,743390.1909854715
AL031969,UNNAMED,9,54,413553529.1666666,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,16.5,25,-81.9,-81.7,958320.6492897752
AL041969,UNNAMED,13,78,597355097.6851852,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,20.5,22,-85.9,-89.5,417203.62446335185
AL051969,UNNAMED,9,54,480457300.10740733,30,26.11111111111111,686.1111111111111,1969,NATL,27.883412996528662,1.009156122614031,high,9.9,15.9,-55.1,-62.2,1060784.192908143
AL061969,ANNA,46,276,10223778447.274073,60,40,1693.4782608695652,1969,NATL,27.883412996528662,1.009156122614031,high,9.2,45.5,-27,-32,10032468.342662022
AL071969,BLANCHE,10,60,6005532449.774073,75,53.5,3182.5,1969,NATL,27.883412996528662,1.009156122614031,high,28.1,48,-71.7,-43,3529602.5328079276
AL081969,DEBBIE,45,270,77324217066.32962,105,77.22222222222223,6547.222222222223,1969,NATL,27.883412996528662,1.009156122614031,high,13,60.9,-35.5,-37.8,8024632.526685666
AL091969,CAMILLE,35,210,80864970482.27036,150,71.28571428571429,6819.285714285715,1969,NATL,27.883412996528662,1.009156122614031,high,18.3,43,-79.7,-54,5744946.696118505
AL101969,UNNAMED,17,102,781156666.2037036,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,17.5,18,-17,-38,2232987.885798984
AL111969,UNNAMED,9,54,413553529.1666666,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,15,15.2,-52.2,-58.3,656638.8510120674
AL121969,EVE,12,72,1802358180.8925922,50,35.416666666666664,1314.5833333333333,1969,NATL,27.883412996528662,1.009156122614031,high,29.5,32.8,-78.5,-67.5,1132952.3532332012
AL131969,FRANCELIA,27,162,23113414844.340736,100,59.25925925925926,3972.222222222222,1969,NATL,27.883412996528662,1.009156122614031,high,11.5,16.2,-62,-89.7,3093102.270356081
AL151969,UNNAMED,21,126,1299477089.4259257,30,27.38095238095238,755.952380952381,1969,NATL,27.883412996528662,1.009156122614031,high,14.9,16.9,-17,-45,3028093.6001893575
AL161969,GERDA,19,114,16010219427.374073,110,50.26315789473684,3432.8947368421054,1969,NATL,27.883412996528662,1.009156122614031,high,24.5,53,-77,-65,3778873.946889393
AL171969,HOLLY,27,162,10784373231.255554,75,45,2345.3703703703704,1969,NATL,27.883412996528662,1.009156122614031,high,11.9,14.8,-47.4,-65.9,2280873.5383451628
AL181969,UNNAMED,17,102,781156666.2037036,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,26,25.1,-88.1,-97.1,1035753.174526348
AL191969,UNNAMED,8,48,367603137.037037,25,25,625,1969,NATL,27.883412996528662,1.009156122614031,high,25,29.2,-85,-86.5,503352.3106159006
AL201969,INGA,99,594,71342578820.46295,100,53.58585858585859,3425,1969,NATL,27.883412996528662,1.009156122614031,high,16,26.1,-47,-61.6,6751044.994754708
AL211969,UNNAMED,19,114,9934842381.562963,65,54.21052631578947,3057.8947368421054,1969,NATL,27.883412996528662,1.009156122614031,high,34,44.5,-71,-56,1789216.0936859415
AL221969,UNNAMED,23,138,9701046786.407406,60,50,2630.4347826086955,1969,NATL,27.883412996528662,1.009156122614031,high,36.5,47,-35,-41,2094497.351647161
AL231969,UNNAMED,10,60,2498966125.5777774,50,42,1855,1969,NATL,27.883412996528662,1.009156122614031,high,23.5,31,-85.5,-86.5,857455.9217824918
AL241969,JENNY,22,132,1367116066.6407404,40,27.045454545454547,746.5909090909091,1969,NATL,27.883412996528662,1.009156122614031,high,19,27.5,-83.7,-92.8,2394014.2370989686
AL251969,KARA,48,288,26566311110.529625,90,51.770833333333336,2993.2291666666665,1969,NATL,27.883412996528662,1.009156122614031,high,20.5,45.8,-68,-28,7555537.378186291
AL261969,LAURIE,42,252,18861716961.370365,90,44.04761904761905,2389.285714285714,1969,NATL,27.883412996528662,1.009156122614031,high,17.3,18,-85.1,-93.1,2949473.5487537263
AL271969,UNNAMED,14,84,5531324402.996296,60,48.92857142857143,2519.6428571428573,1969,NATL,27.883412996528662,1.009156122614031,high,30.5,38,-42.5,-35,1836591.1588724165
AL281969,UNNAMED,31,186,16875924815.096294,65,56.45161290322581,3217.7419354838707,1969,NATL,27.883412996528662,1.009156122614031,high,42.5,40,-57,-25,4571356.1378911445
AL291969,MARTHA,17,102,10705338556.79259,80,55.88235294117647,3373.529411764706,1969,NATL,27.883412996528662,1.009156122614031,high,10.3,8.5,-81,-82,274161.07400182093
AL011970,ALMA,39,234,5019988439.377777,70,30.76923076923077,1071.7948717948718,1970,NATL,27.471000382140442,0.9942300906069398,low,11.5,37,-79,-75.5,3810156.4816999263
AL021970,BECKY,19,114,3398123398.77037,55,35.78947368421053,1413.157894736842,1970,NATL,27.471000382140442,0.9942300906069398,low,18.5,37.2,-83.5,-86.9,2277315.3763534375
AL031970,UNNAMED,22,132,853942087.337037,25,23.40909090909091,553.4090909090909,1970,NATL,27.471000382140442,0.9942300906069398,low,33,42,-76.5,-56,2826748.30159428
AL041970,CELIA,24,144,21022855804.01111,110,54.375,3736.4583333333335,1970,NATL,27.471000382140442,0.9942300906069398,low,18.5,32.3,-82.5,-107,2975371.4223337616
AL051970,UNNAMED,17,102,858720928.1185184,30,25.294117647058822,652.9411764705883,1970,NATL,27.471000382140442,0.9942300906069398,low,14,17.5,-18,-44,2827020.8298608176
AL071970,UNNAMED,29,174,1711192602.907407,30,26.724137931034484,726.7241379310345,1970,NATL,27.471000382140442,0.9942300906069398,low,19,22,-21,-64,4609962.980516581
AL081970,UNNAMED,15,90,2863260834.381481,60,36.333333333333336,1461.6666666666667,1970,NATL,27.471000382140442,0.9942300906069398,low,27,44,-75.5,-56,3095055.5389530403
AL091970,DOROTHY,25,150,5754459507.177777,60,39.6,1700,1970,NATL,27.471000382140442,0.9942300906069398,low,11,16.2,-41,-74.4,3667313.801001848
AL101970,UNNAMED,24,144,788876332.0814813,25,22.083333333333332,493.75,1970,NATL,27.471000382140442,0.9942300906069398,low,18.5,19.9,-44,-52.3,1612685.47163167
AL111970,UNNAMED,10,60,392232547.2185185,25,23.5,557.5,1970,NATL,27.471000382140442,0.9942300906069398,low,15,17.5,-19,-30,1214051.4104634183
AL121970,ELLA,20,120,15763925325.559258,110,51.25,3396.25,1970,NATL,27.471000382140442,0.9942300906069398,low,15.3,24.2,-83.5,-100.5,2177907.5262352605
AL131970,FELICE,23,138,3331219627.829629,60,33.04347826086956,1208.695652173913,1970,NATL,27.471000382140442,0.9942300906069398,low,25.5,33.8,-77.5,-97.2,2429232.726814878
AL141970,UNNAMED,14,84,576034115.737037,25,23.928571428571427,576.7857142857143,1970,NATL,27.471000382140442,0.9942300906069398,low,15.5,24.8,-21,-31,1473882.5146031373
AL151970,UNNAMED,73,438,4959333921.766665,30,28.15068493150685,802.3972602739726,1970,NATL,27.471000382140442,0.9942300906069398,low,9,26.5,-15,-54.5,8462800.77333763
AL161970,GRETA,35,210,3070221400.533333,45,30,928.5714285714286,1970,NATL,27.471000382140442,0.9942300906069398,low,22.4,23,-75.4,-99.5,2724270.514823631
AL171970,UNNAMED,9,54,346282155.0888889,25,23.333333333333332,550,1970,NATL,27.471000382140442,0.9942300906069398,low,27,42.5,-62,-52.5,1938663.4892606083
AL181970,UNNAMED,23,138,13285544975.655552,90,52.82608695652174,3085.8695652173915,1970,NATL,27.471000382140442,0.9942300906069398,low,24.5,47,-68.5,-53,3570761.270864487
AL191970,UNNAMED,33,198,13546543202.951849,65,49.84848484848485,2594.6969696969695,1970,NATL,27.471000382140442,0.9942300906069398,low,34,46,-48,-25,2931713.015865098
AL011971,ARLENE,15,90,3255125778.4629626,55,39.666666666666664,1671.6666666666667,1971,NATL,27.149286657899292,0.9825866316592371,low,33.5,47.6,-75.5,-49.6,2698472.7517118645
AL041971,UNNAMED,17,102,6674937762.318516,75,39.411764705882355,2129.4117647058824,1971,NATL,27.149286657899292,0.9825866316592371,low,31,58,-63.5,-43,3702911.7851254744
AL061971,BETH,29,174,10793195706.544443,75,42.93103448275862,2188.793103448276,1971,NATL,27.149286657899292,0.9825866316592371,low,26.7,49.5,-79.9,-57.7,3277052.851374669
AL081971,CHLOE,29,174,3131243521.2814813,55,30.689655172413794,1015.5172413793103,1971,NATL,27.149286657899292,0.9825866316592371,low,13,18,-52.5,-88.5,3987538.7608938594
AL091971,DORIA,36,216,4654590921.162962,55,32.77777777777778,1154.1666666666667,1971,NATL,27.149286657899292,0.9825866316592371,low,11.5,48,-47,-68,6229186.833871629
AL111971,FERN,39,234,12291913696.244442,80,40,1917.948717948718,1971,NATL,27.149286657899292,0.9825866316592371,low,27.5,26.9,-87.5,-100.3,1920086.0175421352
AL121971,UNNAMED,22,132,1143980962.459259,30,25.454545454545453,663.6363636363636,1971,NATL,27.149286657899292,0.9825866316592371,low,13.5,17,-17.5,-42.5,2766878.6720784702
AL131971,EDITH,51,306,40399217157.23332,140,52.05882352941177,3383.823529411765,1971,NATL,27.149286657899292,0.9825866316592371,low,11.4,34,-58,-84.7,6385214.767849495
AL141971,GINGER,118,708,98489702887.5111,95,58.983050847457626,3952.5423728813557,1971,NATL,27.149286657899292,0.9825866316592371,low,25.5,35.7,-71.5,-69.9,7438957.984416962
AL161971,UNNAMED,17,102,858720928.1185184,30,25.294117647058822,652.9411764705883,1971,NATL,27.149286657899292,0.9825866316592371,low,16,18.5,-16,-43,2906088.8224826
AL171971,HEIDI,17,102,3751390013.4629626,55,40.294117647058826,1704.4117647058824,1971,NATL,27.149286657899292,0.9825866316592371,low,27.1,45.5,-72,-69,2236602.403304886
AL181971,IRENE,37,222,7470798554.003702,70,35.810810810810814,1465.5405405405406,1971,NATL,27.149286657899292,0.9825866316592371,low,11,12.5,-48.5,-87.9,4361681.707857453
AL191971,JANICE,15,90,3161754581.6555552,55,39,1625,1971,NATL,27.149286657899292,0.9825866316592371,low,11.5,19.4,-38.8,-60,2510318.6271934127
AL211971,KRISTY,16,96,1942047372.9666662,45,32.8125,1135.9375,1971,NATL,27.149286657899292,0.9825866316592371,low,25,40.5,-58.5,-28.9,3508065.7707944466
AL221971,LAURA,39,234,14642735757.596292,60,47.56410256410256,2408.3333333333335,1971,NATL,27.149286657899292,0.9825866316592371,low,12,15.3,-78.5,-90,2410680.214736664
AL011972,ALPHA,24,144,4389181456.222221,60,36.25,1437.5,1972,NATL,27.29580867354125,0.9878895545546961,low,31.2,27.8,-78.2,-85.5,2100772.2387643754
AL021972,AGNES,35,210,12892209619.025923,75,44.714285714285715,2255,1972,NATL,27.29580867354125,0.9878895545546961,low,20,41.7,-89,-74.5,3373251.604811574
AL031972,UNNAMED,8,48,300331762.9592592,25,23.125,540.625,1972,NATL,27.29580867354125,0.9878895545546961,low,27.5,31.5,-69,-65.5,560035.9709234245
AL051972,UNNAMED,18,108,647716727.4592592,25,22.77777777777778,525,1972,NATL,27.29580867354125,0.9878895545546961,low,37,39.5,-38.5,-35.5,1304519.4291431934
AL061972,UNNAMED,13,78,462812349.5296296,25,22.692307692307693,521.1538461538462,1972,NATL,27.29580867354125,0.9878895545546961,low,29,24,-57,-69,1417664.2185692594
AL081972,UNNAMED,13,78,485236140.88888884,25,23.076923076923077,538.4615384615385,1972,NATL,27.29580867354125,0.9878895545546961,low,32,33,-77,-73,397352.6572972552
AL091972,UNNAMED,9,54,323858363.7296296,25,22.77777777777778,525,1972,NATL,27.29580867354125,0.9878895545546961,low,14,15,-17,-27.5,1139870.0906515105
AL101972,BETTY,42,252,29237315504.240734,90,54.88095238095238,3426.785714285714,1972,NATL,27.29580867354125,0.9878895545546961,low,36.5,46.2,-64,-37.9,3986535.536680179
AL111972,CARRIE,29,174,7305009539.199999,60,42.41379310344828,1872.4137931034484,1972,NATL,27.29580867354125,0.9878895545546961,low,29,47,-78.5,-63,2822772.1756414473
AL121972,UNNAMED,9,54,346282155.0888889,25,23.333333333333332,550,1972,NATL,27.29580867354125,0.9878895545546961,low,30.5,34,-51.5,-43,889558.2069740928
AL131972,DAWN,39,234,11806309952.218515,70,42.94871794871795,2016.025641025641,1972,NATL,27.29580867354125,0.9878895545546961,low,23.8,32.8,-79.4,-79.5,3990665.6858950537
AL141972,CHARLIE,11,66,4205012284.5666656,60,47.72727272727273,2434.090909090909,1972,NATL,27.29580867354125,0.9878895545546961,low,37.5,54,-59.5,-36,2938842.292117481
AL151972,UNNAMED,17,102,646613918.048148,25,23.235294117647058,545.5882352941177,1972,NATL,27.29580867354125,0.9878895545546961,low,13,16,-33,-46.5,1591422.036192138
AL161972,UNNAMED,9,54,346282155.0888889,25,23.333333333333332,550,1972,NATL,27.29580867354125,0.9878895545546961,low,29.5,39.5,-53.5,-51,1174975.4351134405
AL171972,UNNAMED,41,246,2976482600.588888,30,28.902439024390244,842.0731707317074,1972,NATL,27.29580867354125,0.9878895545546961,low,11.5,34,-18,-51,5577146.636426728
AL181972,UNNAMED,17,102,691461500.7666667,25,23.823529411764707,572.0588235294117,1972,NATL,27.29580867354125,0.9878895545546961,low,12,14,-29,-37.5,1282108.0605361569
AL191972,DELTA,25,150,2741216592.8851843,40,32.2,1077,1972,NATL,27.29580867354125,0.9878895545546961,low,35,32.5,-47.5,-42.5,1644181.011572439
AL011973,UNNAMED,13,78,440388558.17037034,25,22.307692307692307,503.84615384615387,1973,NATL,27.36562474279239,0.9904163368302521,low,24,26.5,-65,-56.5,1200929.0031574909
AL021973,UNNAMED,13,78,485236140.88888884,25,23.076923076923077,538.4615384615385,1973,NATL,27.36562474279239,0.9904163368302521,low,25,30,-62.5,-47,1651600.133778882
AL031973,UNNAMED,9,54,346282155.0888889,25,23.333333333333332,550,1973,NATL,27.36562474279239,0.9904163368302521,low,30,33,-79.5,-77.5,386717.3036241915
AL041973,ALICE,22,132,13368623284.625923,80,54.77272727272727,3267.0454545454545,1973,NATL,27.36562474279239,0.9904163368302521,low,26,52,-67.8,-56.5,3094064.1109670843
AL051973,UNNAMED,9,54,368705946.44814813,25,23.88888888888889,575,1973,NATL,27.36562474279239,0.9904163368302521,low,10.5,11,-34,-45.5,1258193.0379563498
AL061973,ALFA,11,66,1035170433.896296,40,30.90909090909091,981.8181818181819,1973,NATL,27.36562474279239,0.9904163368302521,low,32.6,44,-74.1,-68,1386357.9037891827
AL071973,UNNAMED,9,54,435609717.38888884,30,25,636.1111111111111,1973,NATL,27.36562474279239,0.9904163368302521,low,13,12,-20,-39,2084785.0472065425
AL081973,BRENDA,16,96,7027469170.737036,80,49.0625,2610.9375,1973,NATL,27.36562474279239,0.9904163368302521,low,20.5,17.2,-83.7,-91.5,1231883.0014291666
AL091973,CHRISTINE,42,252,9827869868.685184,60,40.595238095238095,1749.404761904762,1973,NATL,27.36562474279239,0.9904163368302521,low,11,19,-14,-66.2,5874884.684231947
AL101973,DELIA,23,138,6897705263.362962,60,43.47826086956522,2039.1304347826087,1973,NATL,27.36562474279239,0.9904163368302521,low,20.5,29.2,-86.5,-101.7,2413155.474968857
AL111973,UNNAMED,24,144,1649067672.7481477,30,28.333333333333332,810.4166666666666,1973,NATL,27.36562474279239,0.9904163368302521,low,18,29.5,-86,-95.2,1976781.5320264767
AL121973,ELLEN,37,222,33232058794.422215,100,60.810810810810814,4131.081081081081,1973,NATL,27.36562474279239,0.9904163368302521,low,10.5,55.5,-22.4,-25,7775838.581344023
AL141973,FRAN,20,120,14022956868.551851,70,59.75,3726.25,1973,NATL,27.36562474279239,0.9904163368302521,low,30,47.9,-65.8,-6.5,5612240.241092745
AL151973,UNNAMED,9,54,346282155.0888889,25,23.333333333333332,550,1973,NATL,27.36562474279239,0.9904163368302521,low,24,31.5,-70.5,-53.5,1868478.4686958003
AL161973,GILDA,56,336,16427448987.911108,60,43.92857142857143,2043.75,1973,NATL,27.36562474279239,0.9904163368302521,low,16.3,61.8,-82,-40.4,6439242.315630067
AL011974,UNNAMED,17,102,624190126.6888888,25,22.941176470588236,532.3529411764706,1974,NATL,27.063064410211155,0.9794660771858353,low,19,23.5,-95,-87.5,964678.3102671435
AL021974,UNNAMED,6,36,1640245197.459259,55,43.333333333333336,1966.6666666666667,1974,NATL,27.063064410211155,0.9794660771858353,low,24,33.5,-88,-75.5,1612941.9429278078
AL051974,UNNAMED,19,114,3102202873.455555,45,37.10526315789474,1417.1052631578948,1974,NATL,27.063064410211155,0.9794660771858353,low,29,48.8,-75,-47,3476343.8558836514
AL061974,UNNAMED,19,114,3925633900.4185176,50,40.78947368421053,1682.8947368421052,1974,NATL,27.063064410211155,0.9794660771858353,low,38,43.5,-70,-60,1615565.75995543
AL071974,ALMA,13,78,2160771239.503703,55,36.15384615384615,1388.4615384615386,1974,NATL,27.063064410211155,0.9794660771858353,low,10.5,10.5,-43,-70,2956745.1458618003
AL091974,BECKY,28,168,38062364015.08888,100,67.5,5350,1974,NATL,27.063064410211155,0.9794660771858353,low,27,43,-69,-36,3816646.1517585046
AL101974,CARMEN,49,294,72999733762.22592,130,66.22448979591837,5398.469387755102,1974,NATL,27.063064410211155,0.9794660771858353,low,16.8,31.3,-55.8,-96.7,5447294.415979455
AL111974,UNNAMED,37,222,2536094042.418518,30,28.243243243243242,807.4324324324324,1974,NATL,27.063064410211155,0.9794660771858353,low,10,21,-19,-73,5965064.322812682
AL121974,DOLLY,12,72,2080266152.492592,45,37.916666666666664,1477.0833333333333,1974,NATL,27.063064410211155,0.9794660771858353,low,27.2,44.2,-67.9,-60.3,2553532.109440619
AL131974,ELAINE,38,228,7518586961.818518,60,37.76315789473684,1538.8157894736842,1974,NATL,27.063064410211155,0.9794660771858353,low,14.7,42,-50.5,-48,5659692.066957856
AL141974,FIFI,33,198,24091606791.996292,95,51.666666666666664,3311.3636363636365,1974,NATL,27.063064410211155,0.9794660771858353,low,15.3,17.7,-65,-104.3,4236142.214449379
AL151974,UNNAMED,10,60,369808755.85925925,25,23,535,1974,NATL,27.063064410211155,0.9794660771858353,low,28,34,-58,-63.5,918474.1226944784
AL171974,GERTRUDE,27,162,8448622898.522222,65,42.77777777777778,2034.2592592592594,1974,NATL,27.063064410211155,0.9794660771858353,low,10.7,13,-45.1,-67,2524984.471521683
AL181974,UNNAMED,21,126,2677621250.1777773,45,34.285714285714285,1204.7619047619048,1974,NATL,27.063064410211155,0.9794660771858353,low,21,37,-75.2,-63,2892495.601268476
AL191974,UNNAMED,13,78,507659932.2481481,25,23.46153846153846,555.7692307692307,1974,NATL,27.063064410211155,0.9794660771858353,low,23.5,34,-59.5,-48,1699427.291763919
AL201974,UNNAMED,9,54,323858363.7296296,25,22.77777777777778,525,1974,NATL,27.063064410211155,0.9794660771858353,low,21,24,-69,-70,352248.30054259475
AL011975,UNNAMED,21,126,1187725735.7666664,30,26.428571428571427,708.3333333333334,1975,NATL,27.226232836197834,0.9853714667492381,low,32.5,40,-52,-57,1743096.5407240058
AL021975,AMY,31,186,11398638073.244442,60,46.45161290322581,2346.7741935483873,1975,NATL,27.226232836197834,0.9853714667492381,low,27.5,47,-79,-48,3902713.527654513
AL031975,UNNAMED,5,30,207328169.28888887,25,24,580,1975,NATL,27.226232836197834,0.9853714667492381,low,30,34.5,-73,-68.5,655701.1085478169
AL041975,BLANCHE,20,120,8401202093.844442,75,45,2392.5,1975,NATL,27.226232836197834,0.9853714667492381,low,26,47.2,-68.4,-62.4,3109011.8460385273
AL071975,CAROLINE,33,198,13661235381.707407,100,38.93939393939394,2056.818181818182,1975,NATL,27.226232836197834,0.9853714667492381,low,22.4,25.3,-69.8,-99,3174187.933580445
AL081975,DORIS,29,174,32545743737.574066,95,67.06896551724138,4890.517241379311,1975,NATL,27.226232836197834,0.9853714667492381,low,33.3,43.5,-46.3,-40.7,1918092.4116009488
AL091975,UNNAMED,24,144,1537316319.0888886,30,27.5,768.75,1975,NATL,27.226232836197834,0.9853714667492381,low,13.5,15.5,-24,-58,3700341.526500464
AL101975,UNNAMED,13,78,663891265.4888887,30,25.384615384615383,657.6923076923077,1975,NATL,27.226232836197834,0.9853714667492381,low,11.5,12.5,-17.5,-28,1152546.3315753043
AL121975,UNNAMED,14,84,866072990.8592591,30,27.142857142857142,750,1975,NATL,27.226232836197834,0.9853714667492381,low,32,40,-62,-54,1702544.6018850803
AL131975,ELOISE,47,282,22766029879.84074,110,44.57446808510638,2455.851063829787,1975,NATL,27.226232836197834,0.9853714667492381,low,17.5,37.5,-54.1,-81.5,5704429.02433145
AL141975,FAYE,46,276,25945429412.074066,90,48.47826086956522,2832.608695652174,1975,NATL,27.226232836197834,0.9853714667492381,low,17.5,43,-33.5,-34,7351823.655232648
AL151975,GLADYS,46,276,55660261391.32592,120,66.30434782608695,4995.652173913043,1975,NATL,27.226232836197834,0.9853714667492381,low,10.3,55,-34.8,-40,8668552.60151341
AL171975,UNNAMED,9,54,368705946.44814813,25,23.88888888888889,575,1975,NATL,27.226232836197834,0.9853714667492381,low,28,34,-33,-36.5,931696.3293329504
AL191975,HALLIE,14,84,1879554839.6703699,45,34.642857142857146,1237.5,1975,NATL,27.226232836197834,0.9853714667492381,low,29.1,36.9,-79.3,-71.4,1358417.368597626
AL221975,UNNAMED,9,54,346282155.0888889,25,23.333333333333332,550,1975,NATL,27.226232836197834,0.9853714667492381,low,25,30,-52,-49,730872.216109592
AL231975,UNNAMED,17,102,3823807831.4592586,60,40,1700,1975,NATL,27.226232836197834,0.9853714667492381,low,41.6,32.5,-42.9,-34.5,2806072.188040726
AL011976,UNNAMED,18,108,2751141877.5851846,45,35.55555555555556,1333.3333333333333,1976,NATL,27.386322062206418,0.9911654139468505,low,24,36,-89,-67,2957722.361109603
