storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin
EP091988,IVA,36,1988-08-09T06:00:00Z,Hurricane,NA,20.6,-115,84,1988,EPAC
EP061988,FABIO,49,1988-08-09T12:00:00Z,Tropical depression,NA,17.6,-163.4,25,1988,EPAC
EP081988,HECTOR,41,1988-08-09T12:00:00Z,Tropical depression,NA,18.8,-142.7,30,1988,EPAC
EP091988,IVA,36,1988-08-09T12:00:00Z,Hurricane,NA,20.7,-115.8,77,1988,EPAC
EP061988,FABIO,49,1988-08-09T18:00:00Z,Tropical depression,NA,18,-164,20,1988,EPAC
EP081988,HECTOR,41,1988-08-09T18:00:00Z,Tropical depression,NA,19.1,-144,25,1988,EPAC
EP091988,IVA,36,1988-08-09T18:00:00Z,Hurricane,NA,20.6,-116.7,65,1988,EPAC
EP091988,IVA,36,1988-08-10T00:00:00Z,Tropical storm,NA,20.5,-117.3,55,1988,EPAC
EP091988,IVA,36,1988-08-10T06:00:00Z,Tropical storm,NA,20.4,-117.5,55,1988,EPAC
EP091988,IVA,36,1988-08-10T12:00:00Z,Tropical storm,NA,20.3,-117.7,45,1988,EPAC
EP091988,IVA,36,1988-08-10T18:00:00Z,Tropical storm,NA,20.2,-117.9,40,1988,EPAC
EP091988,IVA,36,1988-08-11T00:00:00Z,Tropical storm,NA,20,-118.3,35,1988,EPAC
EP091988,IVA,36,1988-08-11T06:00:00Z,Tropical storm,NA,19.9,-118.7,35,1988,EPAC
EP091988,IVA,36,1988-08-11T12:00:00Z,Tropical storm,NA,19.7,-119.1,35,1988,EPAC
EP091988,IVA,36,1988-08-11T18:00:00Z,Tropical depression,NA,19.5,-119.5,30,1988,EPAC
EP091988,IVA,36,1988-08-12T00:00:00Z,Tropical depression,NA,19.2,-120,30,1988,EPAC
EP091988,IVA,36,1988-08-12T06:00:00Z,Tropical depression,NA,19,-120.4,25,1988,EPAC
EP091988,IVA,36,1988-08-12T12:00:00Z,Tropical depression,NA,18.9,-120.7,25,1988,EPAC
EP091988,IVA,36,1988-08-12T18:00:00Z,Tropical depression,NA,18.6,-121.2,20,1988,EPAC
EP091988,IVA,36,1988-08-13T00:00:00Z,Tropical depression,NA,18.4,-121.6,20,1988,EPAC
EP091988,IVA,36,1988-08-13T06:00:00Z,Tropical depression,NA,18.1,-122.1,20,1988,EPAC
EP091988,IVA,36,1988-08-13T12:00:00Z,Tropical depression,NA,17.8,-122.7,20,1988,EPAC
EP091988,IVA,36,1988-08-13T18:00:00Z,Tropical depression,NA,17.5,-123.3,20,1988,EPAC
EP171988,UNNAMED,12,1988-08-14T00:00:00Z,Tropical depression,NA,18.4,-109.6,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-14T06:00:00Z,Tropical depression,NA,18.5,-109.2,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-14T12:00:00Z,Tropical depression,NA,18.7,-108.8,30,1988,EPAC
EP171988,UNNAMED,12,1988-08-14T18:00:00Z,Tropical depression,NA,18.5,-108.2,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-15T00:00:00Z,Tropical depression,NA,19.1,-108.7,30,1988,EPAC
EP171988,UNNAMED,12,1988-08-15T06:00:00Z,Tropical depression,NA,19.8,-109.7,30,1988,EPAC
EP171988,UNNAMED,12,1988-08-15T12:00:00Z,Tropical depression,NA,19.5,-110,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-15T18:00:00Z,Tropical depression,NA,17.8,-109.8,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-16T00:00:00Z,Tropical depression,NA,17.6,-109.7,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-16T06:00:00Z,Tropical depression,NA,17.3,-109.7,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-16T12:00:00Z,Tropical depression,NA,17,-110,25,1988,EPAC
EP101988,JOHN,19,1988-08-16T18:00:00Z,Tropical depression,NA,17.5,-105.8,25,1988,EPAC
EP171988,UNNAMED,12,1988-08-16T18:00:00Z,Tropical depression,NA,17,-109.5,25,1988,EPAC
EP101988,JOHN,19,1988-08-17T00:00:00Z,Tropical depression,NA,17.8,-106.3,30,1988,EPAC
EP101988,JOHN,19,1988-08-17T06:00:00Z,Tropical depression,NA,18.1,-106.9,30,1988,EPAC
EP101988,JOHN,19,1988-08-17T12:00:00Z,Tropical depression,NA,18.6,-107.4,30,1988,EPAC
EP101988,JOHN,19,1988-08-17T18:00:00Z,Tropical storm,NA,19.1,-107.8,35,1988,EPAC
EP101988,JOHN,19,1988-08-18T00:00:00Z,Tropical storm,NA,19.5,-108.2,35,1988,EPAC
EP101988,JOHN,19,1988-08-18T06:00:00Z,Tropical storm,NA,20.1,-108.7,35,1988,EPAC
EP101988,JOHN,19,1988-08-18T12:00:00Z,Tropical depression,NA,20.7,-109.2,30,1988,EPAC
EP101988,JOHN,19,1988-08-18T18:00:00Z,Tropical depression,NA,21.5,-109.7,30,1988,EPAC
EP101988,JOHN,19,1988-08-19T00:00:00Z,Tropical depression,NA,21.7,-110.3,30,1988,EPAC
EP101988,JOHN,19,1988-08-19T06:00:00Z,Tropical depression,NA,21.5,-110.6,30,1988,EPAC
EP101988,JOHN,19,1988-08-19T12:00:00Z,Tropical depression,NA,21.4,-110.7,25,1988,EPAC
EP101988,JOHN,19,1988-08-19T18:00:00Z,Tropical depression,NA,21.3,-110.7,25,1988,EPAC
EP101988,JOHN,19,1988-08-20T00:00:00Z,Tropical depression,NA,21.1,-110.7,25,1988,EPAC
EP101988,JOHN,19,1988-08-20T06:00:00Z,Tropical depression,NA,21,-110.4,30,1988,EPAC
EP101988,JOHN,19,1988-08-20T12:00:00Z,Tropical depression,NA,21.2,-110.1,30,1988,EPAC
EP101988,JOHN,19,1988-08-20T18:00:00Z,Tropical depression,NA,21.8,-109.9,25,1988,EPAC
EP101988,JOHN,19,1988-08-21T00:00:00Z,Tropical depression,NA,22.3,-110.2,20,1988,EPAC
EP101988,JOHN,19,1988-08-21T06:00:00Z,Tropical depression,NA,22.6,-110.7,20,1988,EPAC
EP181988,UNNAMED,9,1988-08-27T00:00:00Z,Tropical depression,NA,14.8,-112.1,30,1988,EPAC
EP181988,UNNAMED,9,1988-08-27T06:00:00Z,Tropical depression,NA,15.2,-112.1,30,1988,EPAC
EP181988,UNNAMED,9,1988-08-27T12:00:00Z,Tropical depression,NA,16.1,-112.1,30,1988,EPAC
EP181988,UNNAMED,9,1988-08-27T18:00:00Z,Tropical depression,NA,17.3,-112,25,1988,EPAC
EP181988,UNNAMED,9,1988-08-28T00:00:00Z,Tropical depression,NA,17.9,-112.2,25,1988,EPAC
EP181988,UNNAMED,9,1988-08-28T06:00:00Z,Tropical depression,NA,18,-112.5,25,1988,EPAC
EP181988,UNNAMED,9,1988-08-28T12:00:00Z,Tropical depression,NA,18,-112.8,25,1988,EPAC
CP011988,ULEKI,63,1988-08-28T18:00:00Z,Tropical depression,NA,12.2,-145,30,1988,EPAC
EP181988,UNNAMED,9,1988-08-28T18:00:00Z,Tropical depression,NA,17.7,-112.5,25,1988,EPAC
CP011988,ULEKI,63,1988-08-29T00:00:00Z,Tropical depression,NA,12.2,-146,30,1988,EPAC
EP111988,KRISTY,35,1988-08-29T00:00:00Z,Tropical depression,NA,13,-98,30,1988,EPAC
EP181988,UNNAMED,9,1988-08-29T00:00:00Z,Tropical depression,NA,17.4,-112.2,25,1988,EPAC
CP011988,ULEKI,63,1988-08-29T06:00:00Z,Tropical depression,NA,12.3,-147,30,1988,EPAC
EP111988,KRISTY,35,1988-08-29T06:00:00Z,Tropical depression,NA,13.7,-99,30,1988,EPAC
CP011988,ULEKI,63,1988-08-29T12:00:00Z,Tropical depression,NA,12.4,-148,30,1988,EPAC
EP111988,KRISTY,35,1988-08-29T12:00:00Z,Tropical storm,NA,14.4,-100,35,1988,EPAC
CP011988,ULEKI,63,1988-08-29T18:00:00Z,Tropical storm,NA,12.5,-149,35,1988,EPAC
EP111988,KRISTY,35,1988-08-29T18:00:00Z,Tropical storm,NA,15.1,-101.1,40,1988,EPAC
CP011988,ULEKI,63,1988-08-30T00:00:00Z,Tropical storm,NA,12.7,-150,40,1988,EPAC
EP111988,KRISTY,35,1988-08-30T00:00:00Z,Tropical storm,NA,15.7,-102.2,45,1988,EPAC
CP011988,ULEKI,63,1988-08-30T06:00:00Z,Tropical storm,NA,12.9,-151,50,1988,EPAC
EP111988,KRISTY,35,1988-08-30T06:00:00Z,Tropical storm,NA,16,-103.2,50,1988,EPAC
CP011988,ULEKI,63,1988-08-30T12:00:00Z,Tropical storm,NA,13.1,-152,50,1988,EPAC
EP111988,KRISTY,35,1988-08-30T12:00:00Z,Tropical storm,NA,16.3,-104.3,55,1988,EPAC
CP011988,ULEKI,63,1988-08-30T18:00:00Z,Tropical storm,NA,13.3,-153.3,55,1988,EPAC
EP111988,KRISTY,35,1988-08-30T18:00:00Z,Tropical storm,NA,16.9,-105.1,60,1988,EPAC
CP011988,ULEKI,63,1988-08-31T00:00:00Z,Hurricane,NA,13.6,-154.4,65,1988,EPAC
EP111988,KRISTY,35,1988-08-31T00:00:00Z,Hurricane,NA,17.4,-106,65,1988,EPAC
CP011988,ULEKI,63,1988-08-31T06:00:00Z,Hurricane,NA,13.8,-155.2,70,1988,EPAC
EP111988,KRISTY,35,1988-08-31T06:00:00Z,Hurricane,NA,17.7,-106.8,70,1988,EPAC
CP011988,ULEKI,63,1988-08-31T12:00:00Z,Hurricane,NA,14,-156,75,1988,EPAC
EP111988,KRISTY,35,1988-08-31T12:00:00Z,Hurricane,NA,18.1,-107.7,70,1988,EPAC
CP011988,ULEKI,63,1988-08-31T18:00:00Z,Hurricane,NA,14.2,-156.7,100,1988,EPAC
EP111988,KRISTY,35,1988-08-31T18:00:00Z,Hurricane,NA,18.3,-108.5,75,1988,EPAC
CP011988,ULEKI,63,1988-09-01T00:00:00Z,Hurricane,NA,14.4,-157.4,100,1988,EPAC
EP111988,KRISTY,35,1988-09-01T00:00:00Z,Hurricane,NA,18.4,-109.5,80,1988,EPAC
CP011988,ULEKI,63,1988-09-01T06:00:00Z,Hurricane,NA,14.6,-158,100,1988,EPAC
EP111988,KRISTY,35,1988-09-01T06:00:00Z,Hurricane,NA,18.5,-109.9,80,1988,EPAC
CP011988,ULEKI,63,1988-09-01T12:00:00Z,Hurricane,NA,14.8,-158.8,100,1988,EPAC
EP111988,KRISTY,35,1988-09-01T12:00:00Z,Hurricane,NA,18.4,-110.3,75,1988,EPAC
CP011988,ULEKI,63,1988-09-01T18:00:00Z,Hurricane,NA,15.1,-159.4,100,1988,EPAC
EP111988,KRISTY,35,1988-09-01T18:00:00Z,Hurricane,NA,18.2,-110.7,70,1988,EPAC
CP011988,ULEKI,63,1988-09-02T00:00:00Z,Hurricane,NA,15.4,-159.8,110,1988,EPAC
EP111988,KRISTY,35,1988-09-02T00:00:00Z,Hurricane,NA,17.8,-111.1,65,1988,EPAC
CP011988,ULEKI,63,1988-09-02T06:00:00Z,Hurricane,NA,15.7,-160.3,100,1988,EPAC
EP111988,KRISTY,35,1988-09-02T06:00:00Z,Tropical storm,NA,17.7,-111.6,60,1988,EPAC
CP011988,ULEKI,63,1988-09-02T12:00:00Z,Hurricane,NA,15.9,-160.4,100,1988,EPAC
EP111988,KRISTY,35,1988-09-02T12:00:00Z,Tropical storm,NA,17.9,-112.2,55,1988,EPAC
CP011988,ULEKI,63,1988-09-02T18:00:00Z,Hurricane,NA,16.3,-160.5,105,1988,EPAC
EP111988,KRISTY,35,1988-09-02T18:00:00Z,Tropical storm,NA,18.2,-112.7,45,1988,EPAC
CP011988,ULEKI,63,1988-09-03T00:00:00Z,Hurricane,NA,16.5,-160.4,105,1988,EPAC
EP111988,KRISTY,35,1988-09-03T00:00:00Z,Tropical storm,NA,18.3,-113.1,40,1988,EPAC
CP011988,ULEKI,63,1988-09-03T06:00:00Z,Hurricane,NA,16.6,-160.3,105,1988,EPAC
EP111988,KRISTY,35,1988-09-03T06:00:00Z,Tropical storm,NA,18.4,-113.6,35,1988,EPAC
CP011988,ULEKI,63,1988-09-03T12:00:00Z,Hurricane,NA,16.8,-160.2,100,1988,EPAC
EP111988,KRISTY,35,1988-09-03T12:00:00Z,Tropical depression,NA,18.5,-114,30,1988,EPAC
CP011988,ULEKI,63,1988-09-03T18:00:00Z,Hurricane,NA,16.9,-160.1,95,1988,EPAC
EP111988,KRISTY,35,1988-09-03T18:00:00Z,Tropical depression,NA,18.6,-114.3,30,1988,EPAC
CP011988,ULEKI,63,1988-09-04T00:00:00Z,Hurricane,NA,17,-160.1,85,1988,EPAC
EP111988,KRISTY,35,1988-09-04T00:00:00Z,Tropical depression,NA,18.7,-114.6,30,1988,EPAC
CP011988,ULEKI,63,1988-09-04T06:00:00Z,Hurricane,NA,17.4,-160.4,80,1988,EPAC
EP111988,KRISTY,35,1988-09-04T06:00:00Z,Tropical depression,NA,18.8,-114.8,25,1988,EPAC
CP011988,ULEKI,63,1988-09-04T12:00:00Z,Hurricane,NA,17.7,-161.1,70,1988,EPAC
EP111988,KRISTY,35,1988-09-04T12:00:00Z,Tropical depression,NA,18.8,-114.8,25,1988,EPAC
CP011988,ULEKI,63,1988-09-04T18:00:00Z,Hurricane,NA,17.8,-162,70,1988,EPAC
EP111988,KRISTY,35,1988-09-04T18:00:00Z,Tropical depression,NA,18.8,-115.1,25,1988,EPAC
CP011988,ULEKI,63,1988-09-05T00:00:00Z,Hurricane,NA,17.9,-162.8,70,1988,EPAC
EP111988,KRISTY,35,1988-09-05T00:00:00Z,Tropical depression,NA,19,-114.9,25,1988,EPAC
CP011988,ULEKI,63,1988-09-05T06:00:00Z,Hurricane,NA,18.1,-163.7,70,1988,EPAC
EP111988,KRISTY,35,1988-09-05T06:00:00Z,Tropical depression,NA,18.7,-115,25,1988,EPAC
CP011988,ULEKI,63,1988-09-05T12:00:00Z,Hurricane,NA,18.5,-164.9,70,1988,EPAC
EP111988,KRISTY,35,1988-09-05T12:00:00Z,Tropical depression,NA,18.5,-114.9,20,1988,EPAC
CP011988,ULEKI,63,1988-09-05T18:00:00Z,Hurricane,NA,18.9,-165.8,70,1988,EPAC
EP111988,KRISTY,35,1988-09-05T18:00:00Z,Tropical depression,NA,18.8,-114,20,1988,EPAC
CP011988,ULEKI,63,1988-09-06T00:00:00Z,Hurricane,NA,19.5,-166.8,70,1988,EPAC
EP111988,KRISTY,35,1988-09-06T00:00:00Z,Tropical depression,NA,18.9,-113.4,20,1988,EPAC
CP011988,ULEKI,63,1988-09-06T06:00:00Z,Hurricane,NA,20.5,-168.5,65,1988,EPAC
EP111988,KRISTY,35,1988-09-06T06:00:00Z,Tropical depression,NA,18.9,-113.2,20,1988,EPAC
CP011988,ULEKI,63,1988-09-06T12:00:00Z,Hurricane,NA,21.4,-170,65,1988,EPAC
EP111988,KRISTY,35,1988-09-06T12:00:00Z,Tropical depression,NA,18.9,-113,20,1988,EPAC
CP011988,ULEKI,63,1988-09-06T18:00:00Z,Hurricane,NA,22.1,-171,65,1988,EPAC
CP011988,ULEKI,63,1988-09-07T00:00:00Z,Hurricane,NA,22.8,-172.3,65,1988,EPAC
CP011988,ULEKI,63,1988-09-07T06:00:00Z,Hurricane,NA,23.5,-173.7,65,1988,EPAC
CP011988,ULEKI,63,1988-09-07T12:00:00Z,Hurricane,NA,24.1,-175.3,90,1988,EPAC
CP011988,ULEKI,63,1988-09-07T18:00:00Z,Hurricane,NA,24.4,-176.6,90,1988,EPAC
CP011988,ULEKI,63,1988-09-08T00:00:00Z,Hurricane,NA,24.8,-178.1,90,1988,EPAC
CP011988,ULEKI,63,1988-09-08T06:00:00Z,Hurricane,NA,25,-179.8,90,1988,EPAC
CP011988,ULEKI,63,1988-09-08T12:00:00Z,Hurricane,NA,25.6,178.7,90,1988,EPAC
CP011988,ULEKI,63,1988-09-08T18:00:00Z,Hurricane,NA,26.1,177.3,90,1988,EPAC
CP011988,ULEKI,63,1988-09-09T00:00:00Z,Hurricane,NA,26.7,176.1,90,1988,EPAC
CP011988,ULEKI,63,1988-09-09T06:00:00Z,Hurricane,NA,27.2,175.2,90,1988,EPAC
CP011988,ULEKI,63,1988-09-09T12:00:00Z,Hurricane,NA,27.5,174.3,90,1988,EPAC
CP011988,ULEKI,63,1988-09-09T18:00:00Z,Hurricane,NA,27.6,173.5,90,1988,EPAC
CP011988,ULEKI,63,1988-09-10T00:00:00Z,Hurricane,NA,27.6,172.8,90,1988,EPAC
CP011988,ULEKI,63,1988-09-10T06:00:00Z,Hurricane,NA,27.8,172.2,90,1988,EPAC
CP011988,ULEKI,63,1988-09-10T12:00:00Z,Hurricane,NA,28.2,171.4,90,1988,EPAC
CP011988,ULEKI,63,1988-09-10T18:00:00Z,Hurricane,NA,28.8,170.7,90,1988,EPAC
CP011988,ULEKI,63,1988-09-11T00:00:00Z,Hurricane,NA,29.4,170.3,90,1988,EPAC
CP011988,ULEKI,63,1988-09-11T06:00:00Z,Hurricane,NA,29.8,169.7,80,1988,EPAC
CP011988,ULEKI,63,1988-09-11T12:00:00Z,Hurricane,NA,30.2,169.3,75,1988,EPAC
CP011988,ULEKI,63,1988-09-11T18:00:00Z,Hurricane,NA,30.6,169,75,1988,EPAC
CP011988,ULEKI,63,1988-09-12T00:00:00Z,Hurricane,NA,31,168.6,70,1988,EPAC
CP011988,ULEKI,63,1988-09-12T06:00:00Z,Hurricane,NA,31.2,168.1,70,1988,EPAC
CP011988,ULEKI,63,1988-09-12T12:00:00Z,Hurricane,NA,31.2,167.6,65,1988,EPAC
CP011988,ULEKI,63,1988-09-12T18:00:00Z,Hurricane,NA,31.2,167.1,65,1988,EPAC
EP191988,UNNAMED,13,1988-09-12T18:00:00Z,Tropical depression,NA,16.3,-108.2,30,1988,EPAC
CP011988,ULEKI,63,1988-09-13T00:00:00Z,Tropical storm,NA,31.3,166.4,60,1988,EPAC
EP191988,UNNAMED,13,1988-09-13T00:00:00Z,Tropical depression,NA,16.5,-109,30,1988,EPAC
CP011988,ULEKI,63,1988-09-13T06:00:00Z,Tropical storm,NA,31.6,165.4,55,1988,EPAC
EP191988,UNNAMED,13,1988-09-13T06:00:00Z,Tropical depression,NA,17,-110,30,1988,EPAC
EP191988,UNNAMED,13,1988-09-13T12:00:00Z,Tropical depression,NA,16.8,-110,30,1988,EPAC
EP191988,UNNAMED,13,1988-09-13T18:00:00Z,Tropical depression,NA,16.8,-110,30,1988,EPAC
EP191988,UNNAMED,13,1988-09-14T00:00:00Z,Tropical depression,NA,16.8,-110,30,1988,EPAC
EP191988,UNNAMED,13,1988-09-14T06:00:00Z,Tropical depression,NA,16.7,-109.8,30,1988,EPAC
EP191988,UNNAMED,13,1988-09-14T12:00:00Z,Tropical depression,NA,16.8,-110,25,1988,EPAC
EP191988,UNNAMED,13,1988-09-14T18:00:00Z,Tropical depression,NA,17,-110,25,1988,EPAC
EP191988,UNNAMED,13,1988-09-15T00:00:00Z,Tropical depression,NA,17,-110,25,1988,EPAC
EP191988,UNNAMED,13,1988-09-15T06:00:00Z,Tropical depression,NA,16.8,-110.8,25,1988,EPAC
EP191988,UNNAMED,13,1988-09-15T12:00:00Z,Tropical depression,NA,16.9,-110.9,25,1988,EPAC
EP191988,UNNAMED,13,1988-09-15T18:00:00Z,Tropical depression,NA,17,-111,25,1988,EPAC
CP021988,WILA,20,1988-09-21T00:00:00Z,Tropical depression,NA,12.2,-142,25,1988,EPAC
CP021988,WILA,20,1988-09-21T06:00:00Z,Tropical depression,NA,12,-143,25,1988,EPAC
EP121988,LANE,38,1988-09-21T06:00:00Z,Tropical depression,NA,12.7,-97.5,25,1988,EPAC
CP021988,WILA,20,1988-09-21T12:00:00Z,Tropical depression,NA,12,-144,25,1988,EPAC
EP121988,LANE,38,1988-09-21T12:00:00Z,Tropical depression,NA,13.1,-98.5,30,1988,EPAC
CP021988,WILA,20,1988-09-21T18:00:00Z,Tropical depression,NA,12,-144.3,25,1988,EPAC
EP121988,LANE,38,1988-09-21T18:00:00Z,Tropical storm,NA,13.6,-99.7,35,1988,EPAC
CP021988,WILA,20,1988-09-22T00:00:00Z,Tropical depression,NA,12.1,-144.7,25,1988,EPAC
EP121988,LANE,38,1988-09-22T00:00:00Z,Tropical storm,NA,14,-101,40,1988,EPAC
CP021988,WILA,20,1988-09-22T06:00:00Z,Tropical depression,NA,12.2,-145.3,25,1988,EPAC
EP121988,LANE,38,1988-09-22T06:00:00Z,Tropical storm,NA,14.6,-102.4,45,1988,EPAC
CP021988,WILA,20,1988-09-22T12:00:00Z,Tropical depression,NA,12.3,-145.8,25,1988,EPAC
EP121988,LANE,38,1988-09-22T12:00:00Z,Tropical storm,NA,15.2,-103.8,50,1988,EPAC
CP021988,WILA,20,1988-09-22T18:00:00Z,Tropical depression,NA,12.5,-146.3,25,1988,EPAC
EP121988,LANE,38,1988-09-22T18:00:00Z,Tropical storm,NA,15.8,-104.9,55,1988,EPAC
CP021988,WILA,20,1988-09-23T00:00:00Z,Tropical depression,NA,12.9,-147,25,1988,EPAC
EP121988,LANE,38,1988-09-23T00:00:00Z,Tropical storm,NA,16.2,-106,60,1988,EPAC
CP021988,WILA,20,1988-09-23T06:00:00Z,Tropical depression,NA,13.5,-147.6,25,1988,EPAC
EP121988,LANE,38,1988-09-23T06:00:00Z,Hurricane,NA,16.6,-107.2,65,1988,EPAC
CP021988,WILA,20,1988-09-23T12:00:00Z,Tropical depression,NA,14.2,-147.9,25,1988,EPAC
EP121988,LANE,38,1988-09-23T12:00:00Z,Hurricane,NA,16.9,-108.3,75,1988,EPAC
CP021988,WILA,20,1988-09-23T18:00:00Z,Tropical depression,NA,15,-148,25,1988,EPAC
EP121988,LANE,38,1988-09-23T18:00:00Z,Hurricane,NA,17.1,-109.2,85,1988,EPAC
CP021988,WILA,20,1988-09-24T00:00:00Z,Tropical depression,NA,16,-147.7,25,1988,EPAC
EP121988,LANE,38,1988-09-24T00:00:00Z,Hurricane,NA,17.2,-110.2,90,1988,EPAC
CP021988,WILA,20,1988-09-24T06:00:00Z,Tropical depression,NA,16.3,-147.4,25,1988,EPAC
EP121988,LANE,38,1988-09-24T06:00:00Z,Hurricane,NA,17.4,-111.1,90,1988,EPAC
CP021988,WILA,20,1988-09-24T12:00:00Z,Tropical depression,NA,16.5,-147,25,1988,EPAC
EP121988,LANE,38,1988-09-24T12:00:00Z,Hurricane,NA,17.6,-112,85,1988,EPAC
CP021988,WILA,20,1988-09-24T18:00:00Z,Tropical depression,NA,16.9,-146,25,1988,EPAC
EP121988,LANE,38,1988-09-24T18:00:00Z,Hurricane,NA,17.7,-113.1,80,1988,EPAC
CP021988,WILA,20,1988-09-25T00:00:00Z,Tropical storm,NA,17,-145.4,35,1988,EPAC
EP121988,LANE,38,1988-09-25T00:00:00Z,Hurricane,NA,17.7,-114.2,80,1988,EPAC
CP021988,WILA,20,1988-09-25T06:00:00Z,Tropical storm,NA,17.2,-145,35,1988,EPAC
EP121988,LANE,38,1988-09-25T06:00:00Z,Hurricane,NA,17.7,-115.3,75,1988,EPAC
CP021988,WILA,20,1988-09-25T12:00:00Z,Tropical storm,NA,17.3,-145.3,35,1988,EPAC
EP121988,LANE,38,1988-09-25T12:00:00Z,Hurricane,NA,17.6,-116.4,75,1988,EPAC
CP021988,WILA,20,1988-09-25T18:00:00Z,Tropical depression,NA,17.4,-145.5,25,1988,EPAC
EP121988,LANE,38,1988-09-25T18:00:00Z,Hurricane,NA,17.6,-117.7,70,1988,EPAC
EP121988,LANE,38,1988-09-26T00:00:00Z,Hurricane,NA,17.6,-118.7,70,1988,EPAC
EP121988,LANE,38,1988-09-26T06:00:00Z,Hurricane,NA,17.6,-119.8,70,1988,EPAC
EP121988,LANE,38,1988-09-26T12:00:00Z,Hurricane,NA,17.6,-120.9,65,1988,EPAC
EP121988,LANE,38,1988-09-26T18:00:00Z,Hurricane,NA,17.8,-122,65,1988,EPAC
EP121988,LANE,38,1988-09-27T00:00:00Z,Hurricane,NA,18.1,-123,65,1988,EPAC
EP121988,LANE,38,1988-09-27T06:00:00Z,Tropical storm,NA,18.5,-124,60,1988,EPAC
EP121988,LANE,38,1988-09-27T12:00:00Z,Tropical storm,NA,19.1,-125,55,1988,EPAC
EP121988,LANE,38,1988-09-27T18:00:00Z,Tropical storm,NA,19.6,-126.1,50,1988,EPAC
EP121988,LANE,38,1988-09-28T00:00:00Z,Tropical storm,NA,19.9,-127.3,45,1988,EPAC
EP121988,LANE,38,1988-09-28T06:00:00Z,Tropical storm,NA,20.1,-128.6,40,1988,EPAC
EP121988,LANE,38,1988-09-28T12:00:00Z,Tropical storm,NA,20.5,-129.8,35,1988,EPAC
EP121988,LANE,38,1988-09-28T18:00:00Z,Tropical depression,NA,20.9,-131,30,1988,EPAC
EP121988,LANE,38,1988-09-29T00:00:00Z,Tropical depression,NA,21.4,-132,30,1988,EPAC
EP121988,LANE,38,1988-09-29T06:00:00Z,Tropical depression,NA,21.8,-133.2,30,1988,EPAC
EP121988,LANE,38,1988-09-29T12:00:00Z,Tropical depression,NA,22.2,-134.3,25,1988,EPAC
EP121988,LANE,38,1988-09-29T18:00:00Z,Tropical depression,NA,22.5,-135.5,25,1988,EPAC
EP121988,LANE,38,1988-09-30T00:00:00Z,Tropical depression,NA,22.8,-136.8,20,1988,EPAC
EP121988,LANE,38,1988-09-30T06:00:00Z,Tropical depression,NA,23.2,-138,20,1988,EPAC
EP121988,LANE,38,1988-09-30T12:00:00Z,Tropical depression,NA,23.5,-139.1,20,1988,EPAC
EP201988,UNNAMED,7,1988-10-11T06:00:00Z,Tropical depression,NA,17.5,-109.3,30,1988,EPAC
EP201988,UNNAMED,7,1988-10-11T12:00:00Z,Tropical depression,NA,16.8,-110.5,25,1988,EPAC
EP201988,UNNAMED,7,1988-10-11T18:00:00Z,Tropical depression,NA,16.1,-111.9,25,1988,EPAC
EP201988,UNNAMED,7,1988-10-12T00:00:00Z,Tropical depression,NA,16.1,-112.8,25,1988,EPAC
EP201988,UNNAMED,7,1988-10-12T06:00:00Z,Tropical depression,NA,15.9,-113.9,25,1988,EPAC
EP201988,UNNAMED,7,1988-10-12T12:00:00Z,Tropical depression,NA,16,-114.7,25,1988,EPAC
EP201988,UNNAMED,7,1988-10-12T18:00:00Z,Tropical depression,NA,16.1,-115.3,25,1988,EPAC
EP131988,MIRIAM,42,1988-10-23T06:00:00Z,Tropical storm,NA,12.2,-86.8,45,1988,EPAC
EP131988,MIRIAM,42,1988-10-23T12:00:00Z,Tropical storm,NA,12.5,-87.8,50,1988,EPAC
EP131988,MIRIAM,42,1988-10-23T18:00:00Z,Tropical storm,NA,12.8,-88.7,55,1988,EPAC
EP131988,MIRIAM,42,1988-10-24T00:00:00Z,Tropical storm,NA,13.1,-89.5,60,1988,EPAC
EP131988,MIRIAM,42,1988-10-24T06:00:00Z,Tropical storm,NA,13.4,-90.2,60,1988,EPAC
EP131988,MIRIAM,42,1988-10-24T12:00:00Z,Tropical storm,NA,13.6,-90.9,55,1988,EPAC
EP131988,MIRIAM,42,1988-10-24T18:00:00Z,Tropical storm,NA,13.8,-91.5,50,1988,EPAC
EP131988,MIRIAM,42,1988-10-25T00:00:00Z,Tropical storm,NA,14,-92.1,50,1988,EPAC
EP131988,MIRIAM,42,1988-10-25T06:00:00Z,Tropical storm,NA,14.1,-92.7,45,1988,EPAC
EP131988,MIRIAM,42,1988-10-25T12:00:00Z,Tropical storm,NA,14,-93.4,40,1988,EPAC
EP131988,MIRIAM,42,1988-10-25T18:00:00Z,Tropical storm,NA,13.7,-94,35,1988,EPAC
EP131988,MIRIAM,42,1988-10-26T00:00:00Z,Tropical depression,NA,13.4,-94.6,30,1988,EPAC
