storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,mean.wind,mean.sq.wind,storm.year,basin,sst,sst.norm,sst.class,first.lat,last.lat,first.long,last.long,distance
AL131987,FLOYD,20,432e3,5914366871.788888,65,42.75,1998.75,1987,NATL,27.9856107924385,1.0128548639220951,high,15,29.5,-82.6,-74,2479920.28327729
AL141987,UNNAMED,17,367200,903568510.8370368,30,25.88235294117647,679.4117647058823,1987,NATL,27.9856107924385,1.0128548639220951,high,16.5,28.5,-77.5,-82,1601314.5304002205
AL011988,ALBERTO,13,280800,917537430.0444442,35,27.692307692307693,800,1988,NATL,27.536121007898352,0.9965869354523047,low,32,51,-77.5,-56,2771398.576513474
AL021988,BERYL,12,259200,1660095766.859259,45,34.166666666666664,1237.5,1988,NATL,27.536121007898352,0.9965869354523047,low,30.4,31.7,-90.3,-93.2,672026.9938379711
AL031988,CHRIS,38,820800,2847821502.625925,45,28.55263157894737,840.1315789473684,1988,NATL,27.536121007898352,0.9965869354523047,low,14.9,46.5,-43.3,-60,7409341.383684888
AL041988,DEBBY,33,712800,4273018864.918518,65,31.21212121212121,1092.4242424242425,1988,NATL,27.536121007898352,0.9965869354523047,low,20.1,24,-91,-109,2262267.0215721726
AL051988,ERNESTO,9,194400,1978072480.396296,55,39.44444444444444,1669.4444444444443,1988,NATL,27.536121007898352,0.9965869354523047,low,32.5,43.1,-60.5,-29.7,3011729.285826781
AL061988,UNNAMED,13,280800,2408903357.003703,50,37.30769230769231,1490.3846153846155,1988,NATL,27.536121007898352,0.9965869354523047,low,12.5,25,-17.5,-23,1529941.2367725507
AL071988,FLORENCE,18,388800,5194232326.333332,70,40,1886.111111111111,1988,NATL,27.536121007898352,0.9965869354523047,low,22.8,33,-92,-94.5,1676438.4899158478
AL081988,GILBERT,46,993600,112630292759.9148,160,74.45652173913044,7340.760869565217,1988,NATL,27.536121007898352,0.9965869354523047,low,12,43.4,-54,-86.5,8014551.576827015
AL091988,HELENE,44,950400,88660783144.26653,125,81.86363636363636,7273.272727272727,1988,NATL,27.536121007898352,0.9965869354523047,low,13.4,55,-31.6,-30,6805178.681415846
AL101988,ISAAC,12,259200,1021201514.6888887,40,30,920.8333333333334,1988,NATL,27.536121007898352,0.9965869354523047,low,9,12,-45.5,-61.2,1765741.1192629451
AL111988,JOAN,51,1101600,59843585090.8074,125,63.13725490196079,4680.392156862745,1988,NATL,27.536121007898352,0.9965869354523047,low,8.9,12.2,-42.2,-86.8,5035547.465223135
AL121988,KEITH,37,799200,14117063271.633331,65,47.432432432432435,2415.5405405405404,1988,NATL,27.536121007898352,0.9965869354523047,low,14.9,52,-74.3,-46,7730898.388194655
AL131988,UNNAMED,9,194400,368705946.44814813,25,23.88888888888889,575,1988,NATL,27.536121007898352,0.9965869354523047,low,20.3,25,-84.7,-80,712569.1324295818
AL141988,UNNAMED,7,151200,555815943.1999998,30,30,900,1988,NATL,27.536121007898352,0.9965869354523047,low,25,30.5,-74.5,-82,1091214.595336471
AL151988,UNNAMED,45,972e3,2410741372.688888,30,24.666666666666668,654.4444444444445,1988,NATL,27.536121007898352,0.9965869354523047,low,13,43,-21,-62,7411928.267042085
AL161988,UNNAMED,16,345600,902465701.4259257,30,26.5625,710.9375,1988,NATL,27.536121007898352,0.9965869354523047,low,12.5,16,-60.7,-85.1,2750245.726510093
AL181988,UNNAMED,6,129600,275702352.7777778,25,25,625,1988,NATL,27.536121007898352,0.9965869354523047,low,11.5,12,-20.6,-28.8,959053.778157008
AL191988,UNNAMED,9,194400,580812956.5185184,30,27.77777777777778,777.7777777777778,1988,NATL,27.536121007898352,0.9965869354523047,low,12.9,14.3,-72.7,-72.7,582266.0881661943
AL011989,UNNAMED,7,151200,321652744.9074074,25,25,625,1989,NATL,27.51291703803573,0.9957471376750838,low,20.7,19.2,-94.3,-93.7,242468.26092014808
AL021989,ALLISON,28,604800,2290902750.0148144,45,28.571428571428573,866.0714285714286,1989,NATL,27.51291703803573,0.9957471376750838,low,27,32.8,-96,-93.8,1257395.3728314352
AL031989,BARRY,18,388800,2578736006.314814,45,35.27777777777778,1290.2777777777778,1989,NATL,27.51291703803573,0.9957471376750838,low,12.8,23.3,-37.8,-58.1,2594765.7687738724
AL041989,CHANTAL,15,324e3,4567101374.548147,70,39.333333333333336,1883.3333333333333,1989,NATL,27.51291703803573,0.9957471376750838,low,22.5,34.5,-90,-98.5,1603761.4857332096
AL051989,DEAN,37,799200,34853556231.892586,90,63.37837837837838,4388.513513513513,1989,NATL,27.51291703803573,0.9957471376750838,low,14.8,51.8,-41.8,-41.9,6827255.099815819
AL061989,UNNAMED,36,777600,1754569773.0777776,30,25.416666666666668,647.9166666666666,1989,NATL,27.51291703803573,0.9957471376750838,low,15.8,17.7,-20.8,-55.1,4631710.106949497
AL071989,ERIN,37,799200,31980737715.94814,90,58.91891891891892,3981.0810810810813,1989,NATL,27.51291703803573,0.9957471376750838,low,14.3,51.9,-22.4,-31.8,5961790.526079613
AL081989,FELIX,63,1360800,19469364946.89259,75,42.93650793650794,2027.3809523809523,1989,NATL,27.51291703803573,0.9957471376750838,low,16.8,42.5,-21,-29,6185483.999727634
AL091989,UNNAMED,6,129600,253278561.41851848,25,24.166666666666668,587.5,1989,NATL,27.51291703803573,0.9957471376750838,low,13,13.8,-48.2,-53.4,573899.7620983297
AL101989,GABRIELLE,57,1231200,113706634745.15926,125,75.87719298245614,6813.596491228071,1989,NATL,27.51291703803573,0.9957471376750838,low,11.6,43.8,-21,-51.5,7469675.987871054
AL111989,HUGO,61,1317600,138628657023.7222,140,77.95081967213115,7345.491803278688,1989,NATL,27.51291703803573,0.9957471376750838,low,13.2,58,-20,-46,11281151.884819975
AL121989,IRIS,21,453600,4257947136.299999,60,37.857142857142854,1553.5714285714287,1989,NATL,27.51291703803573,0.9957471376750838,low,11.3,22.5,-44,-67,3010376.468323706
AL131989,UNNAMED,15,324e3,1023774736.648148,30,28.333333333333332,808.3333333333334,1989,NATL,27.51291703803573,0.9957471376750838,low,11.9,22.3,-43,-49.4,1708215.5142142256
AL141989,JERRY,18,388800,6853960490.055555,75,45.833333333333336,2351.3888888888887,1989,NATL,27.51291703803573,0.9957471376750838,low,19.4,33.8,-92.4,-93.8,1707233.005769728
AL151989,KAREN,24,518400,3681177814.288888,50,36.25,1354.1666666666667,1989,NATL,27.51291703803573,0.9957471376750838,low,17.1,16.5,-84,-83.9,1272649.320781927
AL011990,UNNAMED,7,151200,321652744.9074074,25,25,625,1990,NATL,27.668696096291534,1.0013850913371216,high,18.8,24,-84,-82.2,614648.7098285949
AL021990,ARTHUR,22,475200,3935559185.118518,60,35.90909090909091,1413.6363636363637,1990,NATL,27.668696096291534,1.0013850913371216,high,8.8,16.5,-41.9,-75.6,3821342.1933027506
AL031990,BERTHA,37,799200,16442153113.392591,70,46.75675675675676,2547.2972972972975,1990,NATL,27.668696096291534,1.0013850913371216,high,34,48.4,-75,-60,3722577.6270459117
AL041990,CESAR,31,669600,5111521620.499999,45,36.29032258064516,1394.3548387096773,1990,NATL,27.668696096291534,1.0013850913371216,high,10.1,26.8,-22.2,-46.3,3372239.4468379864
AL051990,DIANA,23,496800,8025144084.655554,85,42.391304347826086,2103.2608695652175,1990,NATL,27.668696096291534,1.0013850913371216,high,13.2,22.5,-79.5,-107,3173824.2355082775
AL061990,EDOUARD,44,950400,3738156300.5296288,40,29.886363636363637,917.6136363636364,1990,NATL,27.668696096291534,1.0013850913371216,high,38,38,-23,-16.6,2963336.00476887
AL071990,FRAN,13,280800,979662360.2037034,35,28.076923076923077,832.6923076923077,1990,NATL,27.668696096291534,1.0013850913371216,high,9,10.2,-32.1,-61.3,3238636.428305585
AL081990,GUSTAV,41,885600,57366675153.45184,105,72.6829268292683,5730.487804878048,1990,NATL,27.668696096291534,1.0013850913371216,high,12.6,48.5,-45.9,-44.5,5291792.129371803
AL091990,HORTENSE,26,561600,5335759534.092592,55,38.26923076923077,1581.7307692307693,1990,NATL,27.668696096291534,1.0013850913371216,high,12.5,36.2,-35,-51.2,3387767.900369122
AL101990,ISIDORE,55,1188e3,38656043081.4037,85,58.45454545454545,3656.818181818182,1990,NATL,27.668696096291534,1.0013850913371216,high,7.2,50,-23.4,-39.5,6617081.314050932
AL111990,UNNAMED,37,799200,2937884271.1999993,30,30,900,1990,NATL,27.668696096291534,1.0013850913371216,high,15,19.8,-45,-55,1223960.4320863255
AL121990,JOSEPHINE,62,1339200,13130048848.688885,75,36.774193548387096,1521.774193548387,1990,NATL,27.668696096291534,1.0013850913371216,high,14,41,-32,-42.9,5119695.014943702
AL131990,KLAUS,25,54e4,10218632003.355555,70,49.2,2556,1990,NATL,27.668696096291534,1.0013850913371216,high,15.6,24.5,-59.3,-73.4,1831452.297346088
AL141990,LILI,38,820800,18547048676.066666,65,53.68421052631579,2951.315789473684,1990,NATL,27.668696096291534,1.0013850913371216,high,36,47.5,-44,-51,5714083.121789655
AL151990,MARCO,17,367200,2365893789.9703703,55,31.176470588235293,1147.0588235294117,1990,NATL,27.668696096291534,1.0013850913371216,high,22.5,34,-79.5,-81,1541801.4365703734
AL161990,NANA,23,496800,12114361381.055552,75,50.21739130434783,2872.8260869565215,1990,NATL,27.668696096291534,1.0013850913371216,high,22.2,27.7,-60.4,-64.9,1547082.0965911222
AL011991,ANA,25,54e4,2176945777.533333,45,27.6,856,1991,NATL,27.317933326014543,0.9886902896909189,low,25.9,37,-78,-50.7,3899358.017310857
AL021991,UNNAMED,6,129600,320182332.3592592,30,25.833333333333332,679.1666666666666,1991,NATL,27.317933326014543,0.9886902896909189,low,23.4,23.4,-96.2,-98,185983.6787880444
AL031991,BOB,53,1144800,21242314876.82222,100,39.056603773584904,2054.7169811320755,1991,NATL,27.317933326014543,0.9886902896909189,low,25.6,40,-74.3,-9.9,7521005.303788064
AL041991,UNNAMED,7,151200,488912172.25925916,30,28.571428571428573,821.4285714285714,1991,NATL,27.317933326014543,0.9886902896909189,low,14.5,14.7,-23.1,-29.6,716886.2422704492
AL051991,UNNAMED,13,280800,931873952.3888887,30,28.846153846153847,836.5384615384615,1991,NATL,27.317933326014543,0.9886902896909189,low,10.5,12.7,-30.8,-52.8,2410311.6432588096
AL061991,CLAUDETTE,42,907200,36077674678.22592,115,52.26190476190476,3597.0238095238096,1991,NATL,27.317933326014543,0.9886902896909189,low,26.7,37,-55.9,-25.9,4885110.192157503
AL071991,DANNY,19,410400,3006258454.688888,45,36.31578947368421,1373.6842105263158,1991,NATL,27.317933326014543,0.9886902896909189,low,10.4,16,-25.8,-58.1,3617791.581107209
AL081991,ERIKA,17,367200,3090439573.0703697,50,37.35294117647059,1480.8823529411766,1991,NATL,27.317933326014543,0.9886902896909189,low,24.2,39.5,-49.1,-21.5,3887085.4597563203
AL091991,FABIAN,9,194400,1380717382.7111108,40,36.666666666666664,1372.2222222222222,1991,NATL,27.317933326014543,0.9886902896909189,low,18.9,30,-85.7,-75.5,1616737.087716383
AL101991,UNNAMED,5,108e3,229751960.64814812,25,25,625,1991,NATL,27.317933326014543,0.9886902896909189,low,13.4,14.1,-42.3,-47.7,589381.655211318
AL111991,GRACE,17,367200,10852379811.607405,85,55.294117647058826,3352.9411764705883,1991,NATL,27.317933326014543,0.9886902896909189,low,27.1,32.5,-64.9,-59,1740300.175391384
AL121991,UNNAMED,21,453600,9389686929.337036,65,51.666666666666664,2765.4761904761904,1991,NATL,27.317933326014543,0.9886902896909189,low,44,46.3,-59,-62.6,3743412.5423201285
AL011992,UNNAMED,14,302400,1820738337.7444441,45,33.214285714285715,1176.7857142857142,1992,NATL,27.424748506051966,0.9925561433056218,low,24,25.7,-59,-61.1,785173.4887203714
AL021992,UNNAMED,5,108e3,363559502.5296295,30,29,845,1992,NATL,27.424748506051966,0.9925561433056218,low,24.5,28.5,-85.5,-82.9,539215.1500538357
AL031992,UNNAMED,8,172800,478986887.5592592,30,26.875,734.375,1992,NATL,27.424748506051966,0.9925561433056218,low,28.6,31.2,-62.1,-58,635283.347790652
AL041992,ANDREW,47,1015200,93132622371.47035,150,67.76595744680851,6172.872340425532,1992,NATL,27.424748506051966,0.9925561433056218,low,10.8,35.4,-35.5,-84,7432891.476702977
AL051992,BONNIE,61,1317600,53551689797.28147,95,58.36065573770492,3968.032786885246,1992,NATL,27.424748506051966,0.9925561433056218,low,33.8,38,-59,-24,4672282.705283626
AL061992,CHARLEY,30,648e3,26612261502.659256,95,60.666666666666664,4105,1992,NATL,27.424748506051966,0.9925561433056218,low,30,49.5,-33,-13.5,3096159.4759729644
AL071992,DANIELLE,17,367200,3887403174.166666,55,41.470588235294116,1772.0588235294117,1992,NATL,27.424748506051966,0.9925561433056218,low,32.5,40.5,-74.6,-76.5,1162129.2558586297
AL081992,UNNAMED,25,54e4,1661566179.407407,30,28,792,1992,NATL,27.424748506051966,0.9925561433056218,low,11,27.6,-34.7,-42.3,2887347.4487032667
AL091992,EARL,29,626400,5415529414.829629,55,37.58620689655172,1501.7241379310344,1992,NATL,27.424748506051966,0.9925561433056218,low,26.2,28.4,-69.1,-62.9,2853730.390843969
AL101992,FRANCES,31,669600,14997840387.974072,75,51.12903225806452,2815.3225806451615,1992,NATL,27.424748506051966,0.9925561433056218,low,26.3,43,-60.8,-7,5828576.842280647
AL011993,UNNAMED,11,237600,879674306.9296293,35,29.545454545454547,888.6363636363636,1993,NATL,27.450025110529207,0.9934709538480141,low,21.5,28.8,-84,-65.3,2080702.3660409118
AL021993,ARLENE,14,302400,1164566738.133333,35,30,914.2857142857143,1993,NATL,27.450025110529207,0.9934709538480141,low,20.5,27.1,-91.9,-98.3,1042285.0966714324
AL031993,BRET,29,626400,5589405698.648148,50,38.44827586206897,1556.0344827586207,1993,NATL,27.450025110529207,0.9934709538480141,low,10.4,12.2,-40.3,-86.8,5118713.825606636
AL041993,CINDY,11,237600,1355720369.3925922,40,34.54545454545455,1200,1993,NATL,27.450025110529207,0.9934709538480141,low,14.1,18.8,-59.5,-71.3,1396133.990662881
AL051993,EMILY,60,1296e3,52695909694.25925,100,57.833333333333336,3945.8333333333335,1993,NATL,27.450025110529207,0.9934709538480141,low,19.9,39.8,-52.6,-49.4,6099526.234815405
